,country,name,sid,id
0,"bahamas, the",CAY 79,41160,45102
1,"bahamas, the",PV Watts 1 output,561,724
2,"bahamas, the",pc solar,47811,52578
3,"bahamas, the",321 stkitts,74868,75134
