,country,name,sid,id
0,chile,Curisol,79554,89795
1,chile,ToRi-House,93331,106639
2,chile,David House,27297,29810
3,chile,Ce4ray - Pelluhue,72531,81820
4,chile,Solartekka,6287,7803
