,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
41,['May 20'],['1.504MWh'],['3.742kWh/kW'],['-'],"['0,00 CHF']",['6.375kWh'],['68.787kWh'],['48.501kWh'],[]
42,['Apr 20'],['1.444MWh'],['3.715kWh/kW'],['-'],"['0,00 CHF']",['15.345kWh'],['59.100kWh'],['48.141kWh'],[]
43,['Mar 20'],['915.747kWh'],['2.279kWh/kW'],['-'],"['0,00 CHF']",['4.779kWh'],['49.977kWh'],['29.540kWh'],[]
44,['Feb 20'],['465.684kWh'],['1.239kWh/kW'],['-'],"['0,00 CHF']",['1.995kWh'],['30.417kWh'],['16.058kWh'],[]
45,['Jan 20'],['314.451kWh'],['0.783kWh/kW'],['-'],"['0,00 CHF']",['1.707kWh'],['15.528kWh'],['10.143kWh'],[]
46,['Dec 19'],['181.695kWh'],['0.452kWh/kW'],['-'],"['0,00 CHF']",['2.208kWh'],['14.415kWh'],['5.861kWh'],[]
47,['Nov 19'],['252.381kWh'],['0.649kWh/kW'],['-'],"['0,00 CHF']",['2.346kWh'],['14.487kWh'],['8.412kWh'],[]
48,['Oct 19'],['524.046kWh'],['1.304kWh/kW'],['-'],"['0,00 CHF']",['2.763kWh'],['35.154kWh'],['16.904kWh'],[]
49,['Sep 19'],['962.907kWh'],['2.477kWh/kW'],['-'],"['0,00 CHF']",['9.762kWh'],['48.870kWh'],['32.096kWh'],[]
50,['Aug 19'],['1.259MWh'],['3.134kWh/kW'],['-'],"['0,00 CHF']",['8.028kWh'],['60.120kWh'],['40.610kWh'],[]
51,['Jul 19'],['1.607MWh'],['4.000kWh/kW'],['-'],"['0,00 CHF']",['9.279kWh'],['68.970kWh'],['51.834kWh'],[]
52,['Jun 19'],['1.555MWh'],['4.000kWh/kW'],['-'],"['0,00 CHF']",['16.629kWh'],['68.499kWh'],['51.839kWh'],[]
53,['May 19'],['1.314MWh'],['3.270kWh/kW'],['-'],"['0,00 CHF']",['4.083kWh'],['69.069kWh'],['42.380kWh'],[]
54,['Apr 19'],['1.086MWh'],['2.794kWh/kW'],['-'],"['0,00 CHF']",['5.838kWh'],['58.728kWh'],['36.204kWh'],[]
