,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
39,['26/08/23'],['12.942kWh'],['0.999kWh/kW'],['-'],['3.321kW'],['5:35PM'],['Showers'],,['Updated 22:09 UTC+2:00']
40,['25/08/23'],['21.276kWh'],['1.642kWh/kW'],['-'],['5.319kW'],['4:35PM'],['Cloudy'],,['Updated 22:06 UTC+2:00']
41,['24/08/23'],['39.891kWh'],['3.078kWh/kW'],['-'],['5.103kW'],['2:05PM'],['Mostly Cloudy'],,['Updated 21:32 UTC+2:00']
42,['23/08/23'],['43.806kWh'],['3.380kWh/kW'],['-'],['5.073kW'],['1:50PM'],['Mostly Cloudy'],,['Updated 22:43 UTC+2:00']
43,['22/08/23'],['45.441kWh'],['3.506kWh/kW'],['-'],['4.936kW'],['1:50PM'],['Mostly Cloudy'],,['Updated 22:38 UTC+2:00']
44,['21/08/23'],['46.029kWh'],['3.552kWh/kW'],['-'],['5.022kW'],['1:50PM'],['Mostly Cloudy'],,['Updated 22:33 UTC+2:00']
45,['20/08/23'],['43.803kWh'],['3.380kWh/kW'],['-'],['5.010kW'],['1:50PM'],['Mostly Cloudy'],,['Updated 22:44 UTC+2:00']
46,['19/08/23'],['45.375kWh'],['3.501kWh/kW'],['-'],['5.386kW'],['1:50PM'],['Mostly Cloudy'],,['Updated 22:41 UTC+2:00']
47,['18/08/23'],['47.364kWh'],['3.655kWh/kW'],['-'],['5.181kW'],['1:50PM'],['Mostly Cloudy'],,['Updated 22:37 UTC+2:00']
48,['17/08/23'],['32.721kWh'],['2.525kWh/kW'],['-'],['5.420kW'],['1:35PM'],['Mostly Cloudy'],,['Updated 22:50 UTC+2:00']
49,['16/08/23'],['45.816kWh'],['3.535kWh/kW'],['-'],['5.179kW'],['1:50PM'],['Mostly Cloudy'],,['Updated 22:47 UTC+2:00']
50,['15/08/23'],['39.870kWh'],['3.076kWh/kW'],['-'],['5.970kW'],['1:50PM'],['Mostly Cloudy'],,['Updated 22:56 UTC+2:00']
51,['14/08/23'],['41.985kWh'],['3.240kWh/kW'],['-'],['5.562kW'],['1:05PM'],['Mostly Cloudy'],,['Updated 22:52 UTC+2:00']
