,country,name,sid,id
0,curacao,Aloaha Enecsys 2000022294,36472,39920
1,curacao,Aloaha Enecsys 2000015432,36612,40069
2,curacao,Dubbelzout 53,23391,25648
3,curacao,OostaSolar8.2,86437,88672
4,curacao,Kas,82759,91712
