,Name,NumberOfPanels,PanelMaxPower,Size,PanelBrand,Orientation,NumberOfInverters,InverterBrand,InverterSize,Postcode,InstallationDate,Shading,Tilt,Comments
0,kulmsolar Bezirksschulhaus ,148,300W,44400W,BISOL,East West,2,SolarEdge,30000W,null,17/02/20,No,1.0 Degrees,
