,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
32,['02/09/23'],['178.867kWh'],['4.029kWh/kW'],['-'],['24.408kW'],['12:50PM'],['Partly Cloudy'],,['Updated 00:17 UTC+2:00']
33,['01/09/23'],['179.630kWh'],['4.046kWh/kW'],['-'],['25.644kW'],['12:55PM'],['Partly Cloudy'],,['Updated 00:20 UTC+2:00']
34,['31/08/23'],['99.858kWh'],['2.249kWh/kW'],['-'],['18.108kW'],['1:10PM'],['Cloudy'],,['Updated 00:21 UTC+2:00']
35,['30/08/23'],['142.062kWh'],['3.200kWh/kW'],['-'],['26.136kW'],['2:10PM'],['Mostly Cloudy'],,['Updated 00:25 UTC+2:00']
36,['29/08/23'],['54.563kWh'],['1.229kWh/kW'],['-'],['9.948kW'],['5:05PM'],['Cloudy'],,['Updated 00:16 UTC+2:00']
37,['28/08/23'],['38.766kWh'],['0.873kWh/kW'],['-'],['7.248kW'],['11:35AM'],['Showers'],,['Updated 00:18 UTC+2:00']
38,['27/08/23'],['59.368kWh'],['1.337kWh/kW'],['-'],['14.100kW'],['1:10PM'],['Cloudy'],,['Updated 00:19 UTC+2:00']
39,['26/08/23'],['43.943kWh'],['0.990kWh/kW'],['-'],['11.436kW'],['10:20AM'],['Showers'],,['Updated 00:20 UTC+2:00']
40,['25/08/23'],['110.377kWh'],['2.486kWh/kW'],['-'],['17.940kW'],['1:35PM'],['Cloudy'],,['Updated 00:26 UTC+2:00']
41,['24/08/23'],['163.629kWh'],['3.685kWh/kW'],['-'],['23.544kW'],['12:50PM'],['Mostly Cloudy'],,['Updated 00:15 UTC+2:00']
42,['23/08/23'],['180.529kWh'],['4.066kWh/kW'],['-'],['23.760kW'],['1:10PM'],['Partly Cloudy'],,['Updated 00:25 UTC+2:00']
43,['22/08/23'],['176.780kWh'],['3.982kWh/kW'],['-'],['23.736kW'],['12:50PM'],['Mostly Cloudy'],,['Updated 00:28 UTC+2:00']
44,['21/08/23'],['185.027kWh'],['4.167kWh/kW'],['-'],['23.856kW'],['1:20PM'],['Partly Cloudy'],,['Updated 00:17 UTC+2:00']
45,['20/08/23'],['187.710kWh'],['4.228kWh/kW'],['-'],['24.180kW'],['1:05PM'],['Partly Cloudy'],,['Updated 00:20 UTC+2:00']
46,['19/08/23'],['167.028kWh'],['3.762kWh/kW'],['-'],['25.056kW'],['12:10PM'],['Mostly Cloudy'],,['Updated 00:23 UTC+2:00']
47,['18/08/23'],['193.211kWh'],['4.352kWh/kW'],['-'],['25.104kW'],['1:40PM'],['Partly Cloudy'],,['Updated 00:28 UTC+2:00']
48,['17/08/23'],['121.680kWh'],['2.741kWh/kW'],['-'],['23.292kW'],['12:05PM'],['Mostly Cloudy'],,['Updated 00:16 UTC+2:00']
49,['16/08/23'],['197.930kWh'],['4.458kWh/kW'],['-'],['24.900kW'],['1:05PM'],['Partly Cloudy'],,['Updated 00:17 UTC+2:00']
50,['15/08/23'],['186.968kWh'],['4.211kWh/kW'],['-'],['26.148kW'],['1:40PM'],['Partly Cloudy'],,['Updated 00:28 UTC+2:00']
51,['14/08/23'],['162.680kWh'],['3.664kWh/kW'],['-'],['22.608kW'],['12:05PM'],['Mostly Cloudy'],,['Updated 00:15 UTC+2:00']
52,['13/08/23'],['164.815kWh'],['3.712kWh/kW'],['-'],['25.056kW'],['12:50PM'],['Mostly Cloudy'],,['Updated 00:22 UTC+2:00']
53,['12/08/23'],['133.100kWh'],['2.998kWh/kW'],['-'],['25.824kW'],['1:25PM'],['Mostly Cloudy'],,['Updated 00:26 UTC+2:00']
54,['11/08/23'],['208.478kWh'],['4.695kWh/kW'],['-'],['25.824kW'],['1:10PM'],['Partly Cloudy'],,['Updated 00:28 UTC+2:00']
55,['10/08/23'],['209.031kWh'],['4.708kWh/kW'],['-'],['26.304kW'],['1:20PM'],['Partly Cloudy'],,['Updated 00:29 UTC+2:00']
56,['09/08/23'],['114.760kWh'],['2.585kWh/kW'],['-'],['24.492kW'],['3:20PM'],['Mostly Cloudy'],,['Updated 00:16 UTC+2:00']
57,['08/08/23'],['176.722kWh'],['3.980kWh/kW'],['-'],['24.060kW'],['3:10PM'],['Mostly Cloudy'],,['Updated 00:23 UTC+2:00']
58,['07/08/23'],['171.429kWh'],['3.861kWh/kW'],['-'],['30.732kW'],['1:20PM'],['Mostly Cloudy'],,['Updated 00:15 UTC+2:00']
59,['06/08/23'],['103.564kWh'],['2.333kWh/kW'],['-'],['21.768kW'],['1:10PM'],['Cloudy'],,['Updated 00:15 UTC+2:00']
60,['05/08/23'],['172.434kWh'],['3.884kWh/kW'],['-'],['32.700kW'],['11:20AM'],['Mostly Cloudy'],,['Updated 00:17 UTC+2:00']
61,['04/08/23'],['118.514kWh'],['2.669kWh/kW'],['-'],['26.784kW'],['11:55AM'],['Mostly Cloudy'],,['Updated 00:21 UTC+2:00']
62,['03/08/23'],['238.342kWh'],['5.368kWh/kW'],['-'],['29.868kW'],['12:35PM'],['Fine'],,['Updated 00:22 UTC+2:00']
63,['02/08/23'],['180.652kWh'],['4.069kWh/kW'],['-'],['30.864kW'],['1:50PM'],['Partly Cloudy'],,['Updated 00:24 UTC+2:00']
64,['01/08/23'],['72.010kWh'],['1.622kWh/kW'],['-'],['18.096kW'],['3:35PM'],['Cloudy'],,['Updated 00:26 UTC+2:00']
65,['31/07/23'],['189.866kWh'],['4.276kWh/kW'],['-'],['28.980kW'],['1:35PM'],['Partly Cloudy'],,['Updated 00:27 UTC+2:00']
66,['30/07/23'],['198.359kWh'],['4.468kWh/kW'],['-'],['30.048kW'],['1:05PM'],['Partly Cloudy'],,['Updated 00:16 UTC+2:00']
67,['29/07/23'],['111.008kWh'],['2.500kWh/kW'],['-'],['28.512kW'],['11:50AM'],['Mostly Cloudy'],,['Updated 00:18 UTC+2:00']
68,['28/07/23'],['132.548kWh'],['2.985kWh/kW'],['-'],['26.604kW'],['11:20AM'],['Mostly Cloudy'],,['Updated 00:23 UTC+2:00']
69,['27/07/23'],['178.743kWh'],['4.026kWh/kW'],['-'],['28.020kW'],['1:05PM'],['Partly Cloudy'],,['Updated 00:29 UTC+2:00']
70,['26/07/23'],['153.405kWh'],['3.455kWh/kW'],['-'],['31.464kW'],['1:10PM'],['Mostly Cloudy'],,['Updated 00:20 UTC+2:00']
71,['25/07/23'],['176.217kWh'],['3.969kWh/kW'],['-'],['30.000kW'],['2:25PM'],['Mostly Cloudy'],,['Updated 09:23 UTC+2:00']
72,['24/07/23'],['112.277kWh'],['2.529kWh/kW'],['-'],['24.048kW'],['2:40PM'],['Mostly Cloudy'],,['Updated 02:17 UTC+2:00']
73,['23/07/23'],['216.980kWh'],['4.887kWh/kW'],['-'],['27.684kW'],['2:05PM'],['Partly Cloudy'],,['Updated 00:16 UTC+2:00']
74,['22/07/23'],['226.432kWh'],['5.100kWh/kW'],['-'],['28.896kW'],['1:50PM'],['Fine'],,['Updated 00:17 UTC+2:00']
75,['21/07/23'],['123.435kWh'],['2.780kWh/kW'],['-'],['29.532kW'],['1:25PM'],['Mostly Cloudy'],,['Updated 00:23 UTC+2:00']
76,['20/07/23'],['207.273kWh'],['4.668kWh/kW'],['-'],['29.352kW'],['2:05PM'],['Partly Cloudy'],,['Updated 00:28 UTC+2:00']
77,['19/07/23'],['200.500kWh'],['4.516kWh/kW'],['-'],['28.164kW'],['12:50PM'],['Partly Cloudy'],,['Updated 00:17 UTC+2:00']
78,['18/07/23'],['157.446kWh'],['3.546kWh/kW'],['-'],['25.728kW'],['12:05PM'],['Mostly Cloudy'],,['Updated 00:25 UTC+2:00']
79,['17/07/23'],['195.438kWh'],['4.402kWh/kW'],['-'],['27.588kW'],['12:25PM'],['Partly Cloudy'],,['Updated 00:27 UTC+2:00']
80,['16/07/23'],['183.429kWh'],['4.131kWh/kW'],['-'],['29.028kW'],['3:05PM'],['Partly Cloudy'],,['Updated 00:16 UTC+2:00']
81,['15/07/23'],['207.701kWh'],['4.678kWh/kW'],['-'],['26.964kW'],['1:20PM'],['Partly Cloudy'],,['Updated 00:19 UTC+2:00']
82,['14/07/23'],['239.197kWh'],['5.387kWh/kW'],['-'],['30.528kW'],['2:35PM'],['Fine'],,['Updated 00:23 UTC+2:00']
83,['13/07/23'],['170.485kWh'],['3.840kWh/kW'],['-'],['31.008kW'],['1:40PM'],['Mostly Cloudy'],,['Updated 00:24 UTC+2:00']
84,['12/07/23'],['105.698kWh'],['2.381kWh/kW'],['-'],['26.712kW'],['12:20PM'],['Cloudy'],,['Updated 00:23 UTC+2:00']
85,['11/07/23'],['222.915kWh'],['5.021kWh/kW'],['-'],['26.640kW'],['1:20PM'],['Fine'],,['Updated 00:27 UTC+2:00']
86,['10/07/23'],['183.372kWh'],['4.130kWh/kW'],['-'],['26.484kW'],['1:20PM'],['Partly Cloudy'],,['Updated 00:28 UTC+2:00']
87,['09/07/23'],['232.113kWh'],['5.228kWh/kW'],['-'],['27.492kW'],['1:20PM'],['Fine'],,['Updated 00:16 UTC+2:00']
88,['08/07/23'],['162.765kWh'],['3.666kWh/kW'],['-'],['30.096kW'],['1:50PM'],['Mostly Cloudy'],,['Updated 00:30 UTC+2:00']
89,['07/07/23'],['248.437kWh'],['5.595kWh/kW'],['-'],['27.948kW'],['12:50PM'],['Fine'],,['Updated 00:17 UTC+2:00']
90,['06/07/23'],['220.480kWh'],['4.966kWh/kW'],['-'],['29.688kW'],['12:25PM'],['Partly Cloudy'],,['Updated 00:20 UTC+2:00']
91,['05/07/23'],['148.720kWh'],['3.350kWh/kW'],['-'],['27.528kW'],['2:35PM'],['Mostly Cloudy'],,['Updated 00:21 UTC+2:00']
92,['04/07/23'],['232.777kWh'],['5.243kWh/kW'],['-'],['31.020kW'],['1:05PM'],['Fine'],,['Updated 00:25 UTC+2:00']
93,['03/07/23'],['213.917kWh'],['4.818kWh/kW'],['-'],['29.544kW'],['1:20PM'],['Partly Cloudy'],,['Updated 00:18 UTC+2:00']
