,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
89,['May 16'],['5.564MWh'],['2.761kWh/kW'],['-'],"['0,00 CHF']",['21.509kWh'],['290.832kWh'],['179.468kWh'],[]
90,['Apr 16'],['4.494MWh'],['2.304kWh/kW'],['-'],"['0,00 CHF']",['27.091kWh'],['267.697kWh'],['149.786kWh'],[]
91,['Mar 16'],['3.119MWh'],['1.548kWh/kW'],['-'],"['0,00 CHF']",['9.666kWh'],['186.006kWh'],['100.624kWh'],[]
92,['Feb 16'],['1.263MWh'],['0.670kWh/kW'],['-'],"['0,00 CHF']",['0.071kWh'],['102.086kWh'],['43.545kWh'],[]
93,['Jan 16'],['684.523kWh'],['0.340kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['75.259kWh'],['22.081kWh'],[]
94,['Dec 15'],['950.736kWh'],['0.472kWh/kW'],['-'],"['0,00 CHF']",['3.519kWh'],['62.067kWh'],['30.668kWh'],[]
95,['Nov 15'],['1.409MWh'],['0.722kWh/kW'],['-'],"['0,00 CHF']",['3.919kWh'],['93.593kWh'],['46.961kWh'],[]
96,['Oct 15'],['2.148MWh'],['1.066kWh/kW'],['-'],"['0,00 CHF']",['16.760kWh'],['163.292kWh'],['69.298kWh'],[]
97,['Sep 15'],['4.368MWh'],['2.240kWh/kW'],['-'],"['0,00 CHF']",['44.737kWh'],['249.201kWh'],['145.612kWh'],[]
98,['Aug 15'],['6.671MWh'],['3.311kWh/kW'],['-'],"['0,00 CHF']",['46.236kWh'],['314.750kWh'],['215.202kWh'],[]
99,['Jul 15'],['8.565MWh'],['4.251kWh/kW'],['-'],"['0,00 CHF']",['79.165kWh'],['358.049kWh'],['276.298kWh'],[]
100,['Jun 15'],['7.570MWh'],['3.882kWh/kW'],['-'],"['0,00 CHF']",['68.679kWh'],['346.001kWh'],['252.340kWh'],[]
101,['May 15'],['4.357MWh'],['2.206kWh/kW'],['-'],"['0,00 CHF']",['13.140kWh'],['301.024kWh'],['140.543kWh'],[]
102,['Apr 15'],['3.930MWh'],['2.620kWh/kW'],['-'],"['0,00 CHF']",['23.293kWh'],['188.915kWh'],['131.015kWh'],[]
103,['Mar 15'],['2.548MWh'],['1.644kWh/kW'],['-'],"['0,00 CHF']",['15.908kWh'],['129.965kWh'],['82.203kWh'],[]
104,['Feb 15'],['711.769kWh'],['0.619kWh/kW'],['-'],"['0,00 CHF']",['1.231kWh'],['92.537kWh'],['30.946kWh'],['Partial Month (23 days)']
