,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
39,['26/08/23'],['64.695kWh'],['0.995kWh/kW'],['-'],['18.775kW'],['11:35AM'],['Showers'],,['Updated 20:08 UTC+2:00']
40,['25/08/23'],['118.512kWh'],['1.823kWh/kW'],['-'],['26.065kW'],['4:35PM'],['Cloudy'],,['Updated 20:19 UTC+2:00']
41,['24/08/23'],['237.252kWh'],['3.650kWh/kW'],['-'],['32.212kW'],['1:05PM'],['Mostly Cloudy'],,['Updated 19:45 UTC+2:00']
42,['23/08/23'],['249.999kWh'],['3.846kWh/kW'],['-'],['32.287kW'],['1:50PM'],['Mostly Cloudy'],,['Updated 20:26 UTC+2:00']
43,['22/08/23'],['256.260kWh'],['3.942kWh/kW'],['-'],['31.915kW'],['1:05PM'],['Mostly Cloudy'],,['Updated 20:36 UTC+2:00']
44,['21/08/23'],['256.134kWh'],['3.941kWh/kW'],['-'],['32.349kW'],['1:20PM'],['Mostly Cloudy'],,['Updated 20:45 UTC+2:00']
45,['20/08/23'],['255.339kWh'],['3.928kWh/kW'],['-'],['32.448kW'],['1:05PM'],['Mostly Cloudy'],,['Updated 20:41 UTC+2:00']
46,['19/08/23'],['260.061kWh'],['4.001kWh/kW'],['-'],['35.392kW'],['12:50PM'],['Partly Cloudy'],,['Updated 20:37 UTC+2:00']
47,['18/08/23'],['266.142kWh'],['4.094kWh/kW'],['-'],['32.956kW'],['1:05PM'],['Partly Cloudy'],,['Updated 20:50 UTC+2:00']
48,['17/08/23'],['189.678kWh'],['2.918kWh/kW'],['-'],['35.442kW'],['12:35PM'],['Mostly Cloudy'],,['Updated 21:02 UTC+2:00']
49,['16/08/23'],['269.037kWh'],['4.139kWh/kW'],['-'],['33.618kW'],['1:20PM'],['Partly Cloudy'],,['Updated 21:00 UTC+2:00']
50,['15/08/23'],['214.401kWh'],['3.298kWh/kW'],['-'],['36.860kW'],['12:50PM'],['Mostly Cloudy'],,['Updated 20:53 UTC+2:00']
51,['14/08/23'],['239.286kWh'],['3.681kWh/kW'],['-'],['35.296kW'],['12:35PM'],['Mostly Cloudy'],,['Updated 20:59 UTC+2:00']
52,['13/08/23'],['220.593kWh'],['3.394kWh/kW'],['-'],['34.051kW'],['12:50PM'],['Mostly Cloudy'],,['Updated 20:54 UTC+2:00']
53,['12/08/23'],['180.174kWh'],['2.772kWh/kW'],['-'],['33.947kW'],['2:35PM'],['Mostly Cloudy'],,['Updated 20:36 UTC+2:00']
54,['11/08/23'],['288.030kWh'],['4.431kWh/kW'],['-'],['35.079kW'],['12:50PM'],['Partly Cloudy'],,['Updated 20:48 UTC+2:00']
55,['10/08/23'],['292.509kWh'],['4.500kWh/kW'],['-'],['35.486kW'],['1:05PM'],['Partly Cloudy'],,['Updated 21:01 UTC+2:00']
56,['09/08/23'],['122.463kWh'],['1.884kWh/kW'],['-'],['23.497kW'],['1:20PM'],['Cloudy'],,['Updated 20:56 UTC+2:00']
57,['08/08/23'],['260.496kWh'],['4.008kWh/kW'],['-'],['44.096kW'],['1:50PM'],['Partly Cloudy'],,['Updated 20:48 UTC+2:00']
58,['07/08/23'],['202.788kWh'],['3.120kWh/kW'],['-'],['42.480kW'],['1:35PM'],['Mostly Cloudy'],,['Updated 20:57 UTC+2:00']
59,['06/08/23'],['143.766kWh'],['2.212kWh/kW'],['-'],['35.239kW'],['2:50PM'],['Cloudy'],,['Updated 20:52 UTC+2:00']
60,['05/08/23'],['169.455kWh'],['2.607kWh/kW'],['-'],['38.024kW'],['11:20AM'],['Mostly Cloudy'],,['Updated 20:48 UTC+2:00']
61,['04/08/23'],['202.410kWh'],['3.114kWh/kW'],['-'],['38.041kW'],['1:05PM'],['Mostly Cloudy'],,['Updated 21:15 UTC+2:00']
62,['03/08/23'],['317.457kWh'],['4.884kWh/kW'],['-'],['43.247kW'],['12:20PM'],['Partly Cloudy'],,['Updated 21:11 UTC+2:00']
63,['02/08/23'],['210.345kWh'],['3.236kWh/kW'],['-'],['44.447kW'],['1:20PM'],['Mostly Cloudy'],,['Updated 20:36 UTC+2:00']
