,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
35,['2023-05'],['268.347kWh'],['0.590kWh/kW'],['-'],"['0,00 CHF']",['15.348kWh'],['54.126kWh'],['38.335kWh'],['30/01/23 - 05/02/23']
36,['2023-04'],['49.197kWh'],['0.108kWh/kW'],['-'],"['0,00 CHF']",['2.271kWh'],['17.664kWh'],['7.028kWh'],['23/01/23 - 29/01/23']
37,['2023-03'],['203.616kWh'],['0.448kWh/kW'],['-'],"['0,00 CHF']",['7.473kWh'],['64.686kWh'],['29.088kWh'],['16/01/23 - 22/01/23']
38,['2023-02'],['182.397kWh'],['0.401kWh/kW'],['-'],"['0,00 CHF']",['7.572kWh'],['46.326kWh'],['26.056kWh'],['09/01/23 - 15/01/23']
39,['2023-01'],['146.712kWh'],['0.323kWh/kW'],['-'],"['0,00 CHF']",['7.206kWh'],['41.550kWh'],['20.958kWh'],['02/01/23 - 08/01/23']
40,['2022-52'],['234.786kWh'],['0.516kWh/kW'],['-'],"['0,00 CHF']",['10.137kWh'],['53.397kWh'],['33.540kWh'],['26/12/22 - 01/01/23']
41,['2022-51'],['68.241kWh'],['0.150kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['36.093kWh'],['9.748kWh'],['19/12/22 - 25/12/22']
42,['2022-50'],['0.003kWh'],['0.000kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['0.003kWh'],['0.000kWh'],['12/12/22 - 18/12/22']
43,['2022-49'],['109.638kWh'],['0.241kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['53.778kWh'],['15.662kWh'],['05/12/22 - 11/12/22']
44,['2022-48'],['69.264kWh'],['0.152kWh/kW'],['-'],"['0,00 CHF']",['2.025kWh'],['21.198kWh'],['9.894kWh'],['28/11/22 - 04/12/22']
45,['2022-47'],['331.836kWh'],['0.729kWh/kW'],['-'],"['0,00 CHF']",['26.466kWh'],['65.685kWh'],['47.405kWh'],['21/11/22 - 27/11/22']
46,['2022-46'],['282.339kWh'],['0.620kWh/kW'],['-'],"['0,00 CHF']",['19.122kWh'],['64.380kWh'],['40.334kWh'],['14/11/22 - 20/11/22']
47,['2022-45'],['282.948kWh'],['0.622kWh/kW'],['-'],"['0,00 CHF']",['7.524kWh'],['87.822kWh'],['40.421kWh'],['07/11/22 - 13/11/22']
48,['2022-44'],['351.543kWh'],['0.773kWh/kW'],['-'],"['0,00 CHF']",['36.495kWh'],['70.449kWh'],['50.220kWh'],['31/10/22 - 06/11/22']
49,['2022-43'],['543.630kWh'],['1.195kWh/kW'],['-'],"['0,00 CHF']",['16.752kWh'],['102.489kWh'],['77.661kWh'],['24/10/22 - 30/10/22']
50,['2022-42'],['534.906kWh'],['1.176kWh/kW'],['-'],"['0,00 CHF']",['23.187kWh'],['126.201kWh'],['76.415kWh'],['17/10/22 - 23/10/22']
51,['2022-41'],['550.308kWh'],['1.209kWh/kW'],['-'],"['0,00 CHF']",['28.047kWh'],['122.373kWh'],['78.615kWh'],['10/10/22 - 16/10/22']
52,['2022-40'],['757.488kWh'],['1.665kWh/kW'],['-'],"['0,00 CHF']",['39.801kWh'],['162.441kWh'],['108.212kWh'],['03/10/22 - 09/10/22']
53,['2022-39'],['526.140kWh'],['1.156kWh/kW'],['-'],"['0,00 CHF']",['27.414kWh'],['117.828kWh'],['75.162kWh'],['26/09/22 - 02/10/22']
54,['2022-38'],['1.092MWh'],['2.401kWh/kW'],['-'],"['0,00 CHF']",['55.101kWh'],['216.099kWh'],['156.055kWh'],['19/09/22 - 25/09/22']
