,Name,NumberOfPanels,PanelMaxPower,Size,PanelBrand,Orientation,NumberOfInverters,InverterBrand,InverterSize,Postcode,InstallationDate,Shading,Tilt,Comments
0,Feuerwehr ,260,250W,65000W,Jura Watt,North,4,SolarEdge,15000W,null,30/08/13,No,5.0 Degrees,
