,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
35,['2023-05'],['107.528kWh'],['0.936kWh/kW'],['-'],"['0,00 CHF']",['7.128kWh'],['21.349kWh'],['15.361kWh'],['30/01/23 - 05/02/23']
36,['2023-04'],['28.020kWh'],['0.244kWh/kW'],['-'],"['0,00 CHF']",['0.033kWh'],['9.561kWh'],['4.002kWh'],['23/01/23 - 29/01/23']
37,['2023-03'],['47.518kWh'],['0.414kWh/kW'],['-'],"['0,00 CHF']",['0.709kWh'],['16.646kWh'],['6.788kWh'],['16/01/23 - 22/01/23']
38,['2023-02'],['67.738kWh'],['0.589kWh/kW'],['-'],"['0,00 CHF']",['3.883kWh'],['15.528kWh'],['9.676kWh'],['09/01/23 - 15/01/23']
39,['2023-01'],['55.288kWh'],['0.481kWh/kW'],['-'],"['0,00 CHF']",['3.405kWh'],['11.373kWh'],['7.898kWh'],['02/01/23 - 08/01/23']
40,['2022-52'],['77.217kWh'],['0.672kWh/kW'],['-'],"['0,00 CHF']",['4.555kWh'],['16.174kWh'],['11.031kWh'],['26/12/22 - 01/01/23']
41,['2022-51'],['25.989kWh'],['0.226kWh/kW'],['-'],"['0,00 CHF']",['0.003kWh'],['10.232kWh'],['3.712kWh'],['19/12/22 - 25/12/22']
42,['2022-50'],['0.027kWh'],['0.000kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['0.027kWh'],['0.003kWh'],['12/12/22 - 18/12/22']
43,['2022-49'],['39.493kWh'],['0.344kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['16.145kWh'],['5.641kWh'],['05/12/22 - 11/12/22']
44,['2022-48'],['34.981kWh'],['0.304kWh/kW'],['-'],"['0,00 CHF']",['1.576kWh'],['9.282kWh'],['4.997kWh'],['28/11/22 - 04/12/22']
45,['2022-47'],['102.359kWh'],['0.891kWh/kW'],['-'],"['0,00 CHF']",['10.064kWh'],['18.970kWh'],['14.622kWh'],['21/11/22 - 27/11/22']
46,['2022-46'],['94.835kWh'],['0.825kWh/kW'],['-'],"['0,00 CHF']",['8.095kWh'],['18.900kWh'],['13.547kWh'],['14/11/22 - 20/11/22']
