,Name,NumberOfPanels,PanelMaxPower,Size,PanelBrand,Orientation,NumberOfInverters,InverterBrand,InverterSize,Postcode,InstallationDate,Shading,Tilt,Comments
0,TRA ,54,300W,16200W,Axsun AX M-60,South East,1,SE 15k,15000W,null,N/A,No,34.0 Degrees,
