,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
39,['Jul 20'],['1.547MWh'],['4.158kWh/kW'],['1.044MWh'],"['186,14 CHF']",['11.460kWh'],['66.642kWh'],['49.890kWh'],[]
40,['Jun 20'],['958.161kWh'],['3.327kWh/kW'],['516.054kWh'],"['93,95 CHF']",['10.011kWh'],['66.906kWh'],['39.923kWh'],['Partial Month (24 days)']
41,['May 20'],['1.446MWh'],['3.886kWh/kW'],['890.748kWh'],"['157,76 CHF']",['5.121kWh'],['68.106kWh'],['46.630kWh'],[]
42,['Apr 20'],['1.391MWh'],['3.863kWh/kW'],['769.236kWh'],"['140,42 CHF']",['13.470kWh'],['56.814kWh'],['46.355kWh'],[]
43,['Mar 20'],['888.081kWh'],['2.387kWh/kW'],['340.491kWh'],"['64,88 CHF']",['4.059kWh'],['50.589kWh'],['28.647kWh'],[]
44,['Feb 20'],['448.842kWh'],['1.290kWh/kW'],['59.493kWh'],"['11,38 CHF']",['1.812kWh'],['29.628kWh'],['15.477kWh'],[]
45,['Jan 20'],['294.453kWh'],['0.792kWh/kW'],['20.586kWh'],"['3,90 CHF']",['1.293kWh'],['16.368kWh'],['9.498kWh'],[]
46,['Dec 19'],['164.964kWh'],['0.444kWh/kW'],['11.628kWh'],"['2,12 CHF']",['1.806kWh'],['13.806kWh'],['5.321kWh'],[]
47,['Nov 19'],['232.344kWh'],['0.645kWh/kW'],['26.673kWh'],"['5,17 CHF']",['2.151kWh'],['14.403kWh'],['7.744kWh'],[]
48,['Oct 19'],['503.751kWh'],['1.354kWh/kW'],['265.860kWh'],"['48,60 CHF']",['1.989kWh'],['34.905kWh'],['16.250kWh'],[]
49,['Sep 19'],['941.616kWh'],['2.616kWh/kW'],['516.168kWh'],"['95,86 CHF']",['9.762kWh'],['48.300kWh'],['31.387kWh'],[]
50,['Aug 19'],['1.201MWh'],['3.229kWh/kW'],['762.525kWh'],"['132,89 CHF']",['7.302kWh'],['57.003kWh'],['38.746kWh'],[]
51,['Jul 19'],['1.578MWh'],['4.243kWh/kW'],['1.132MWh'],"['211,77 CHF']",['9.738kWh'],['66.768kWh'],['50.916kWh'],[]
52,['Jun 19'],['1.527MWh'],['4.243kWh/kW'],['1.021MWh'],"['180,14 CHF']",['15.540kWh'],['68.811kWh'],['50.914kWh'],[]
53,['May 19'],['1.258MWh'],['3.383kWh/kW'],['811.806kWh'],"['153,01 CHF']",['4.140kWh'],['67.095kWh'],['40.594kWh'],[]
54,['Apr 19'],['1.016MWh'],['2.822kWh/kW'],['598.317kWh'],"['108,73 CHF']",['6.237kWh'],['56.994kWh'],['33.868kWh'],[]
55,['Mar 19'],['872.298kWh'],['2.345kWh/kW'],['424.191kWh'],"['75,46 CHF']",['4.236kWh'],['47.754kWh'],['28.138kWh'],[]
