,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
61,['04/08/23'],['26.645kWh'],['3.073kWh/kW'],['26.645kWh'],['6.504kW'],['11:10AM'],['Mostly Cloudy'],,['Updated 19:45 UTC+2:00']
62,['03/08/23'],['17.701kWh'],['2.042kWh/kW'],['17.701kWh'],['7.200kW'],['10:55AM'],['Cloudy'],,['Updated 20:15 UTC+2:00']
63,['02/08/23'],['24.778kWh'],['2.858kWh/kW'],['24.778kWh'],['7.032kW'],['9:35AM'],['Mostly Cloudy'],,['Updated 20:25 UTC+2:00']
64,['01/08/23'],['17.400kWh'],['2.007kWh/kW'],['17.400kWh'],['6.480kW'],['12:15PM'],['Cloudy'],,['Updated 20:25 UTC+2:00']
65,['31/07/23'],['35.719kWh'],['4.120kWh/kW'],['35.719kWh'],['6.132kW'],['9:35AM'],['Partly Cloudy'],,['Updated 20:35 UTC+2:00']
66,['30/07/23'],['24.037kWh'],['2.772kWh/kW'],['24.037kWh'],['6.120kW'],['9:20AM'],['Mostly Cloudy'],,['Updated 20:35 UTC+2:00']
67,['29/07/23'],['19.225kWh'],['2.217kWh/kW'],['19.225kWh'],['6.096kW'],['10:35AM'],['Cloudy'],,['Updated 20:05 UTC+2:00']
68,['28/07/23'],['27.092kWh'],['3.125kWh/kW'],['27.092kWh'],['6.816kW'],['11:00AM'],['Mostly Cloudy'],,['Updated 20:35 UTC+2:00']
69,['27/07/23'],['23.110kWh'],['2.666kWh/kW'],['23.110kWh'],['6.624kW'],['11:20AM'],['Mostly Cloudy'],,['Updated 20:40 UTC+2:00']
70,['26/07/23'],['13.706kWh'],['1.581kWh/kW'],['13.706kWh'],['5.268kW'],['1:35PM'],['Cloudy'],,['Updated 20:45 UTC+2:00']
71,['25/07/23'],['15.870kWh'],['1.830kWh/kW'],['15.870kWh'],['6.660kW'],['11:25AM'],['Cloudy'],,['Updated 20:50 UTC+2:00']
72,['24/07/23'],['16.512kWh'],['1.904kWh/kW'],['16.512kWh'],['6.048kW'],['10:05AM'],['Cloudy'],,['Updated 20:30 UTC+2:00']
73,['23/07/23'],['42.132kWh'],['4.860kWh/kW'],['42.132kWh'],['6.084kW'],['1:00PM'],['Partly Cloudy'],,['Updated 20:35 UTC+2:00']
74,['22/07/23'],['32.658kWh'],['3.767kWh/kW'],['32.658kWh'],['6.336kW'],['11:15AM'],['Mostly Cloudy'],,['Updated 20:45 UTC+2:00']
75,['21/07/23'],['17.259kWh'],['1.991kWh/kW'],['17.259kWh'],['5.628kW'],['12:45PM'],['Cloudy'],,['Updated 20:20 UTC+2:00']
76,['20/07/23'],['35.740kWh'],['4.122kWh/kW'],['35.740kWh'],['5.808kW'],['10:25AM'],['Partly Cloudy'],,['Updated 20:45 UTC+2:00']
77,['19/07/23'],['22.190kWh'],['2.559kWh/kW'],['22.190kWh'],['5.952kW'],['12:05PM'],['Mostly Cloudy'],,['Updated 20:50 UTC+2:00']
78,['18/07/23'],['26.327kWh'],['3.037kWh/kW'],['26.327kWh'],['6.012kW'],['10:25AM'],['Mostly Cloudy'],,['Updated 20:50 UTC+2:00']
79,['17/07/23'],['36.909kWh'],['4.257kWh/kW'],['36.909kWh'],['5.976kW'],['10:45AM'],['Partly Cloudy'],,['Updated 20:40 UTC+2:00']
80,['16/07/23'],['32.170kWh'],['3.710kWh/kW'],['32.170kWh'],['5.868kW'],['10:55AM'],['Mostly Cloudy'],,['Updated 20:25 UTC+2:00']
81,['15/07/23'],['42.972kWh'],['4.956kWh/kW'],['42.972kWh'],['5.640kW'],['11:10AM'],['Partly Cloudy'],,['Updated 20:40 UTC+2:00']
82,['14/07/23'],['40.949kWh'],['4.723kWh/kW'],['40.949kWh'],['5.856kW'],['11:05AM'],['Partly Cloudy'],,['Updated 20:45 UTC+2:00']
83,['13/07/23'],['17.486kWh'],['2.017kWh/kW'],['17.486kWh'],['5.016kW'],['1:35PM'],['Cloudy'],,['Updated 20:55 UTC+2:00']
84,['12/07/23'],['16.651kWh'],['1.921kWh/kW'],['16.651kWh'],['5.424kW'],['10:05AM'],['Cloudy'],,['Updated 19:40 UTC+2:00']
85,['11/07/23'],['40.264kWh'],['4.644kWh/kW'],['40.264kWh'],['5.484kW'],['11:15AM'],['Partly Cloudy'],,['Updated 20:40 UTC+2:00']
86,['10/07/23'],['33.307kWh'],['3.842kWh/kW'],['33.307kWh'],['5.760kW'],['11:40AM'],['Mostly Cloudy'],,['Updated 20:50 UTC+2:00']
87,['09/07/23'],['42.350kWh'],['4.885kWh/kW'],['42.350kWh'],['5.376kW'],['11:15AM'],['Partly Cloudy'],,['Updated 21:00 UTC+2:00']
88,['08/07/23'],['36.476kWh'],['4.207kWh/kW'],['36.476kWh'],['6.468kW'],['11:10AM'],['Partly Cloudy'],,['Updated 21:05 UTC+2:00']
89,['07/07/23'],['42.959kWh'],['4.955kWh/kW'],['42.959kWh'],['5.484kW'],['11:20AM'],['Partly Cloudy'],,['Updated 21:10 UTC+2:00']
90,['06/07/23'],['37.277kWh'],['4.300kWh/kW'],['37.277kWh'],['6.576kW'],['10:55AM'],['Partly Cloudy'],,['Updated 21:00 UTC+2:00']
91,['05/07/23'],['19.546kWh'],['2.254kWh/kW'],['19.546kWh'],['5.268kW'],['8:40AM'],['Cloudy'],,['Updated 20:55 UTC+2:00']
92,['04/07/23'],['31.709kWh'],['3.657kWh/kW'],['31.709kWh'],['6.360kW'],['10:35AM'],['Mostly Cloudy'],,['Updated 21:00 UTC+2:00']
93,['03/07/23'],['24.220kWh'],['2.794kWh/kW'],['24.220kWh'],['6.936kW'],['10:05AM'],['Mostly Cloudy'],,['Updated 21:00 UTC+2:00']
