,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
141,['Jan 12'],['96.990kWh'],['0.739kWh/kW'],['0.000kWh'],"['0,00 CHF']",['3.233kWh'],['3.233kWh'],['3.233kWh'],['Partial Month (30 days)']
142,['Dec 11'],['63.000kWh'],['0.480kWh/kW'],['0.000kWh'],"['0,00 CHF']",['2.100kWh'],['2.100kWh'],['2.100kWh'],['Partial Month (30 days)']
143,['Nov 11'],['103.994kWh'],['0.820kWh/kW'],['0.000kWh'],"['0,00 CHF']",['3.586kWh'],['3.586kWh'],['3.586kWh'],['Partial Month (29 days)']
144,['Oct 11'],['270.990kWh'],['2.065kWh/kW'],['0.000kWh'],"['0,00 CHF']",['9.033kWh'],['9.033kWh'],['9.033kWh'],['Partial Month (30 days)']
145,['Sep 11'],['436.972kWh'],['3.444kWh/kW'],['0.000kWh'],"['0,00 CHF']",['15.068kWh'],['15.068kWh'],['15.068kWh'],['Partial Month (29 days)']
146,['Aug 11'],['582.990kWh'],['4.442kWh/kW'],['0.000kWh'],"['0,00 CHF']",['19.433kWh'],['19.433kWh'],['19.433kWh'],['Partial Month (30 days)']
147,['Jul 11'],['564.000kWh'],['4.297kWh/kW'],['0.000kWh'],"['0,00 CHF']",['18.800kWh'],['18.800kWh'],['18.800kWh'],['Partial Month (30 days)']
148,['Jun 11'],['496.973kWh'],['3.917kWh/kW'],['0.000kWh'],"['0,00 CHF']",['17.137kWh'],['17.137kWh'],['17.137kWh'],['Partial Month (29 days)']
149,['May 11'],['657.613kWh'],['4.849kWh/kW'],['0.000kWh'],"['0,00 CHF']",['19.633kWh'],['21.266kWh'],['21.213kWh'],[]
150,['Apr 11'],['569.357kWh'],['4.488kWh/kW'],['0.000kWh'],"['0,00 CHF']",['19.633kWh'],['19.633kWh'],['19.633kWh'],['Partial Month (29 days)']
151,['Mar 11'],['415.980kWh'],['3.169kWh/kW'],['0.000kWh'],"['0,00 CHF']",['13.866kWh'],['13.866kWh'],['13.866kWh'],['Partial Month (30 days)']
152,['Feb 11'],['173.988kWh'],['1.473kWh/kW'],['0.000kWh'],"['0,00 CHF']",['6.444kWh'],['6.444kWh'],['6.444kWh'],['Partial Month (27 days)']
153,['Jan 11'],['49.980kWh'],['0.381kWh/kW'],['0.000kWh'],"['0,00 CHF']",['1.666kWh'],['1.666kWh'],['1.666kWh'],['Partial Month (30 days)']
154,['Dec 10'],['15.000kWh'],['0.114kWh/kW'],['0.000kWh'],"['0,00 CHF']",['0.500kWh'],['0.500kWh'],['0.500kWh'],['Partial Month (30 days)']
155,['Nov 10'],['108.982kWh'],['0.859kWh/kW'],['0.000kWh'],"['0,00 CHF']",['3.758kWh'],['3.758kWh'],['3.758kWh'],['Partial Month (29 days)']
156,['Oct 10'],['249.990kWh'],['1.905kWh/kW'],['0.000kWh'],"['0,00 CHF']",['8.333kWh'],['8.333kWh'],['8.333kWh'],['Partial Month (30 days)']
157,['Sep 10'],['412.989kWh'],['3.255kWh/kW'],['0.000kWh'],"['0,00 CHF']",['14.241kWh'],['14.241kWh'],['14.241kWh'],['Partial Month (29 days)']
158,['Aug 10'],['460.980kWh'],['3.512kWh/kW'],['0.000kWh'],"['0,00 CHF']",['15.366kWh'],['15.366kWh'],['15.366kWh'],['Partial Month (30 days)']
