,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
40,['Sep 14'],['1.105MWh'],['3.956kWh/kW'],['1.105MWh'],"['114,90 CHF']",['0.409kWh'],['56.921kWh'],['36.827kWh'],[]
41,['Aug 14'],['1.180MWh'],['4.089kWh/kW'],['1.180MWh'],"['122,73 CHF']",['11.883kWh'],['60.895kWh'],['38.068kWh'],[]
42,['Jul 14'],['1.099MWh'],['3.807kWh/kW'],['1.099MWh'],"['114,28 CHF']",['9.853kWh'],['57.467kWh'],['35.448kWh'],[]
43,['Jun 14'],['1.478MWh'],['5.291kWh/kW'],['1.478MWh'],"['153,69 CHF']",['21.780kWh'],['59.472kWh'],['49.258kWh'],[]
44,['May 14'],['1.238MWh'],['4.291kWh/kW'],['1.238MWh'],"['128,80 CHF']",['6.419kWh'],['62.213kWh'],['39.951kWh'],[]
45,['Apr 14'],['1.187MWh'],['4.248kWh/kW'],['770.591kWh'],"['123,41 CHF']",['7.238kWh'],['65.369kWh'],['39.553kWh'],[]
46,['Mar 14'],['1.188MWh'],['4.116kWh/kW'],['1.188MWh'],"['123,53 CHF']",['4.256kWh'],['56.816kWh'],['38.315kWh'],[]
47,['Feb 14'],['556.334kWh'],['2.134kWh/kW'],['535.376kWh'],"['57,86 CHF']",['3.688kWh'],['49.242kWh'],['19.869kWh'],[]
48,['Jan 14'],['374.364kWh'],['1.297kWh/kW'],['201.451kWh'],"['38,93 CHF']",['0.782kWh'],['38.644kWh'],['12.076kWh'],[]
49,['Dec 13'],['382.599kWh'],['1.326kWh/kW'],['382.599kWh'],"['39,79 CHF']",['0.588kWh'],['30.899kWh'],['12.341kWh'],[]
50,['Nov 13'],['365.758kWh'],['1.310kWh/kW'],['365.758kWh'],"['38,04 CHF']",['0.033kWh'],['37.370kWh'],['12.191kWh'],[]
51,['Oct 13'],['653.141kWh'],['2.263kWh/kW'],['653.141kWh'],"['67,93 CHF']",['2.931kWh'],['49.633kWh'],['21.069kWh'],[]
52,['Sep 13'],['1.035MWh'],['3.705kWh/kW'],['222.436kWh'],"['107,62 CHF']",['7.425kWh'],['57.551kWh'],['34.493kWh'],[]
53,['Aug 13'],['1.379MWh'],['4.776kWh/kW'],['1.379MWh'],"['143,37 CHF']",['11.699kWh'],['56.487kWh'],['44.468kWh'],[]
54,['Jul 13'],['1.486MWh'],['5.149kWh/kW'],['1.486MWh'],"['154,55 CHF']",['7.654kWh'],['59.563kWh'],['47.936kWh'],[]
55,['Jun 13'],['1.314MWh'],['4.704kWh/kW'],['1.314MWh'],"['136,63 CHF']",['8.687kWh'],['60.022kWh'],['43.791kWh'],[]
56,['May 13'],['1.076MWh'],['3.729kWh/kW'],['1.076MWh'],"['111,94 CHF']",['9.744kWh'],['61.983kWh'],['34.719kWh'],[]
57,['Apr 13'],['938.390kWh'],['3.360kWh/kW'],['828.294kWh'],"['97,59 CHF']",['4.660kWh'],['59.900kWh'],['31.279kWh'],[]
58,['Mar 13'],['688.922kWh'],['2.387kWh/kW'],['670.239kWh'],"['71,65 CHF']",['4.627kWh'],['52.751kWh'],['22.223kWh'],[]
59,['Feb 13'],['436.637kWh'],['1.938kWh/kW'],['436.637kWh'],"['45,41 CHF']",['0.075kWh'],['49.046kWh'],['15.594kWh'],[]
60,['Jan 13'],['351.024kWh'],['1.216kWh/kW'],['351.024kWh'],"['36,51 CHF']",['0.745kWh'],['37.602kWh'],['11.323kWh'],[]
61,['Dec 12'],['247.782kWh'],['0.859kWh/kW'],['247.782kWh'],"['25,77 CHF']",['0.011kWh'],['28.011kWh'],['7.992kWh'],[]
62,['Nov 12'],['352.038kWh'],['1.260kWh/kW'],['352.038kWh'],"['36,61 CHF']",['1.671kWh'],['36.039kWh'],['11.734kWh'],[]
63,['Oct 12'],['710.326kWh'],['2.461kWh/kW'],['710.326kWh'],"['73,87 CHF']",['0.313kWh'],['48.866kWh'],['22.913kWh'],[]
64,['Sep 12'],['953.100kWh'],['3.412kWh/kW'],['928.045kWh'],"['96,52 CHF']",['4.684kWh'],['55.292kWh'],['31.770kWh'],[]
65,['Aug 12'],['1.359MWh'],['4.935kWh/kW'],['826.200kWh'],"['132,49 CHF']",['6.919kWh'],['58.833kWh'],['43.841kWh'],[]
66,['Jul 12'],['1.368MWh'],['4.741kWh/kW'],['1.368MWh'],"['0,00 CHF']",['9.760kWh'],['62.374kWh'],['44.141kWh'],[]
67,['Jun 12'],['1.279MWh'],['4.580kWh/kW'],['1.279MWh'],"['0,00 CHF']",['17.364kWh'],['62.009kWh'],['42.638kWh'],[]
68,['May 12'],['1.406MWh'],['4.872kWh/kW'],['1.406MWh'],"['0,00 CHF']",['6.317kWh'],['64.534kWh'],['45.353kWh'],[]
69,['Apr 12'],['627.706kWh'],['3.549kWh/kW'],['30.007kWh'],"['3,12 CHF']",['7.204kWh'],['57.543kWh'],['33.037kWh'],['Partial Month (19 days)']
