,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
111,['26/09/17'],['14.440kWh'],['1.551kWh/kW'],['14.440kWh'],['5.970kW'],['12:25PM'],['Mostly Cloudy'],,['Updated 00:14 UTC+2:00']
112,['25/09/17'],['50.346kWh'],['5.408kWh/kW'],['50.346kWh'],['7.297kW'],['1:20PM'],['Fine'],,['Updated 00:12 UTC+2:00']
113,['24/09/17'],['50.851kWh'],['5.462kWh/kW'],['50.851kWh'],['7.650kW'],['12:40PM'],['Fine'],,['Updated 00:21 UTC+2:00']
114,['23/09/17'],['48.052kWh'],['5.161kWh/kW'],['48.052kWh'],['7.054kW'],['1:25PM'],['Fine'],,['Updated 00:19 UTC+2:00']
115,['22/09/17'],['40.459kWh'],['4.346kWh/kW'],['40.459kWh'],['7.676kW'],['12:00PM'],['Fine'],,['Updated 19:43 UTC+2:00']
116,['21/09/17'],['55.093kWh'],['5.918kWh/kW'],['55.093kWh'],['7.539kW'],['1:10PM'],['Fine'],,['Updated 00:40 UTC+2:00']
117,['20/09/17'],['44.097kWh'],['4.737kWh/kW'],['44.097kWh'],['8.104kW'],['1:05PM'],['Fine'],,['Updated 00:17 UTC+2:00']
118,['19/09/17'],['15.540kWh'],['1.669kWh/kW'],['15.540kWh'],['8.405kW'],['1:30PM'],['Mostly Cloudy'],,['Updated 00:15 UTC+2:00']
119,['18/09/17'],['26.152kWh'],['2.809kWh/kW'],['26.152kWh'],['7.882kW'],['12:25PM'],['Partly Cloudy'],,['Updated 00:15 UTC+2:00']
120,['17/09/17'],['29.135kWh'],['3.129kWh/kW'],['29.135kWh'],['8.451kW'],['11:55AM'],['Partly Cloudy'],,['Updated 00:13 UTC+2:00']
121,['16/09/17'],['37.342kWh'],['4.011kWh/kW'],['37.342kWh'],['8.151kW'],['2:05PM'],['Fine'],,['Updated 00:12 UTC+2:00']
122,['15/09/17'],['51.604kWh'],['5.543kWh/kW'],['51.604kWh'],['8.564kW'],['1:20PM'],['Fine'],,['Updated 00:11 UTC+2:00']
123,['14/09/17'],['14.110kWh'],['1.516kWh/kW'],['14.110kWh'],['5.351kW'],['4:20PM'],['Mostly Cloudy'],,['Updated 00:20 UTC+2:00']
124,['13/09/17'],['23.593kWh'],['2.534kWh/kW'],['23.593kWh'],['8.308kW'],['1:35PM'],['Partly Cloudy'],,['Updated 00:18 UTC+2:00']
125,['12/09/17'],['25.593kWh'],['2.749kWh/kW'],['25.593kWh'],['8.487kW'],['12:50PM'],['Partly Cloudy'],,['Updated 00:16 UTC+2:00']
