,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
39,['26/08/23'],['31.050kWh'],['1.125kWh/kW'],['-'],['11.946kW'],['3:50PM'],['Cloudy'],,['Updated 22:44 UTC+2:00']
40,['25/08/23'],['35.793kWh'],['1.297kWh/kW'],['-'],['9.273kW'],['11:05AM'],['Cloudy'],,['Updated 00:14 UTC+2:00']
41,['24/08/23'],['88.740kWh'],['3.215kWh/kW'],['-'],['12.877kW'],['1:35PM'],['Mostly Cloudy'],,['Updated 00:14 UTC+2:00']
42,['23/08/23'],['102.270kWh'],['3.705kWh/kW'],['-'],['12.981kW'],['1:20PM'],['Mostly Cloudy'],,['Updated 22:48 UTC+2:00']
43,['22/08/23'],['103.620kWh'],['3.754kWh/kW'],['-'],['14.870kW'],['2:05PM'],['Mostly Cloudy'],,['Updated 22:46 UTC+2:00']
44,['21/08/23'],['104.340kWh'],['3.780kWh/kW'],['-'],['13.109kW'],['1:35PM'],['Mostly Cloudy'],,['Updated 22:52 UTC+2:00']
45,['20/08/23'],['102.486kWh'],['3.713kWh/kW'],['-'],['13.156kW'],['1:35PM'],['Mostly Cloudy'],,['Updated 22:57 UTC+2:00']
46,['19/08/23'],['95.178kWh'],['3.448kWh/kW'],['-'],['15.212kW'],['12:35PM'],['Mostly Cloudy'],,['Updated 22:42 UTC+2:00']
47,['18/08/23'],['105.936kWh'],['3.838kWh/kW'],['-'],['14.004kW'],['1:50PM'],['Mostly Cloudy'],,['Updated 22:58 UTC+2:00']
48,['17/08/23'],['78.831kWh'],['2.856kWh/kW'],['-'],['13.791kW'],['12:50PM'],['Mostly Cloudy'],,['Updated 23:06 UTC+2:00']
49,['16/08/23'],['111.237kWh'],['4.030kWh/kW'],['-'],['13.546kW'],['1:20PM'],['Partly Cloudy'],,['Updated 22:59 UTC+2:00']
50,['15/08/23'],['104.106kWh'],['3.772kWh/kW'],['-'],['15.215kW'],['1:50PM'],['Mostly Cloudy'],,['Updated 22:56 UTC+2:00']
51,['14/08/23'],['76.107kWh'],['2.758kWh/kW'],['-'],['14.437kW'],['1:50PM'],['Mostly Cloudy'],,['Updated 22:56 UTC+2:00']
52,['13/08/23'],['77.649kWh'],['2.813kWh/kW'],['-'],['14.822kW'],['2:05PM'],['Mostly Cloudy'],,['Updated 23:12 UTC+2:00']
53,['12/08/23'],['69.612kWh'],['2.522kWh/kW'],['-'],['15.294kW'],['12:50PM'],['Mostly Cloudy'],,['Updated 23:01 UTC+2:00']
54,['11/08/23'],['117.177kWh'],['4.246kWh/kW'],['-'],['14.177kW'],['1:20PM'],['Partly Cloudy'],,['Updated 23:14 UTC+2:00']
55,['10/08/23'],['113.343kWh'],['4.107kWh/kW'],['-'],['14.393kW'],['1:35PM'],['Partly Cloudy'],,['Updated 23:12 UTC+2:00']
56,['09/08/23'],['75.123kWh'],['2.722kWh/kW'],['-'],['16.319kW'],['3:05PM'],['Mostly Cloudy'],,['Updated 23:19 UTC+2:00']
57,['08/08/23'],['110.676kWh'],['4.010kWh/kW'],['-'],['15.773kW'],['3:20PM'],['Partly Cloudy'],,['Updated 23:08 UTC+2:00']
58,['07/08/23'],['89.613kWh'],['3.247kWh/kW'],['-'],['17.943kW'],['1:35PM'],['Mostly Cloudy'],,['Updated 23:11 UTC+2:00']
59,['06/08/23'],['46.629kWh'],['1.689kWh/kW'],['-'],['11.240kW'],['3:35PM'],['Cloudy'],,['Updated 23:26 UTC+2:00']
60,['05/08/23'],['89.736kWh'],['3.251kWh/kW'],['-'],['16.611kW'],['2:35PM'],['Mostly Cloudy'],,['Updated 23:06 UTC+2:00']
61,['04/08/23'],['83.514kWh'],['3.026kWh/kW'],['-'],['16.592kW'],['12:50PM'],['Mostly Cloudy'],,['Updated 23:21 UTC+2:00']
62,['03/08/23'],['80.373kWh'],['2.912kWh/kW'],['-'],['15.785kW'],['4:05PM'],['Mostly Cloudy'],,['Updated 23:20 UTC+2:00']
63,['02/08/23'],['85.398kWh'],['3.094kWh/kW'],['-'],['16.914kW'],['1:05PM'],['Mostly Cloudy'],,['Updated 23:20 UTC+2:00']
64,['01/08/23'],['44.061kWh'],['1.596kWh/kW'],['-'],['11.306kW'],['5:20PM'],['Cloudy'],,['Updated 23:19 UTC+2:00']
65,['31/07/23'],['97.539kWh'],['3.534kWh/kW'],['-'],['15.688kW'],['12:20PM'],['Mostly Cloudy'],,['Updated 23:05 UTC+2:00']
66,['30/07/23'],['118.662kWh'],['4.299kWh/kW'],['-'],['16.074kW'],['1:05PM'],['Partly Cloudy'],,['Updated 23:21 UTC+2:00']
67,['29/07/23'],['65.190kWh'],['2.362kWh/kW'],['-'],['15.395kW'],['12:35PM'],['Cloudy'],,['Updated 23:17 UTC+2:00']
68,['28/07/23'],['67.404kWh'],['2.442kWh/kW'],['-'],['15.021kW'],['11:35AM'],['Cloudy'],,['Updated 23:21 UTC+2:00']
69,['27/07/23'],['102.672kWh'],['3.720kWh/kW'],['-'],['17.323kW'],['2:35PM'],['Mostly Cloudy'],,['Updated 23:34 UTC+2:00']
70,['26/07/23'],['102.684kWh'],['3.720kWh/kW'],['-'],['19.111kW'],['1:35PM'],['Mostly Cloudy'],,['Updated 23:25 UTC+2:00']
71,['25/07/23'],['78.465kWh'],['2.843kWh/kW'],['-'],['15.397kW'],['3:35PM'],['Mostly Cloudy'],,['Updated 01:12 UTC+2:00']
72,['24/07/23'],['48.825kWh'],['1.769kWh/kW'],['-'],['11.052kW'],['10:20AM'],['Cloudy'],,['Updated 02:45 UTC+2:00']
73,['23/07/23'],['106.584kWh'],['3.862kWh/kW'],['-'],['16.054kW'],['1:35PM'],['Mostly Cloudy'],,['Updated 23:29 UTC+2:00']
74,['22/07/23'],['123.171kWh'],['4.463kWh/kW'],['-'],['17.568kW'],['1:20PM'],['Partly Cloudy'],,['Updated 23:41 UTC+2:00']
75,['21/07/23'],['94.098kWh'],['3.409kWh/kW'],['-'],['15.276kW'],['12:05PM'],['Mostly Cloudy'],,['Updated 23:39 UTC+2:00']
76,['20/07/23'],['118.866kWh'],['4.307kWh/kW'],['-'],['16.920kW'],['12:05PM'],['Partly Cloudy'],,['Updated 23:29 UTC+2:00']
77,['19/07/23'],['133.869kWh'],['4.850kWh/kW'],['-'],['15.436kW'],['1:35PM'],['Partly Cloudy'],,['Updated 23:36 UTC+2:00']
78,['18/07/23'],['106.854kWh'],['3.872kWh/kW'],['-'],['14.938kW'],['3:05PM'],['Mostly Cloudy'],,['Updated 23:36 UTC+2:00']
79,['17/07/23'],['103.602kWh'],['3.754kWh/kW'],['-'],['15.132kW'],['3:20PM'],['Mostly Cloudy'],,['Updated 23:51 UTC+2:00']
80,['16/07/23'],['105.141kWh'],['3.809kWh/kW'],['-'],['18.182kW'],['2:50PM'],['Mostly Cloudy'],,['Updated 23:30 UTC+2:00']
81,['15/07/23'],['110.229kWh'],['3.994kWh/kW'],['-'],['16.410kW'],['11:35AM'],['Mostly Cloudy'],,['Updated 23:30 UTC+2:00']
82,['14/07/23'],['122.112kWh'],['4.424kWh/kW'],['-'],['19.981kW'],['2:05PM'],['Partly Cloudy'],,['Updated 23:44 UTC+2:00']
83,['13/07/23'],['120.477kWh'],['4.365kWh/kW'],['-'],['16.739kW'],['1:35PM'],['Partly Cloudy'],,['Updated 23:44 UTC+2:00']
84,['12/07/23'],['78.057kWh'],['2.828kWh/kW'],['-'],['16.570kW'],['2:20PM'],['Mostly Cloudy'],,['Updated 23:41 UTC+2:00']
85,['11/07/23'],['122.748kWh'],['4.447kWh/kW'],['-'],['14.605kW'],['2:50PM'],['Partly Cloudy'],,['Updated 22:40 UTC+2:00']
86,['10/07/23'],['106.854kWh'],['3.872kWh/kW'],['-'],['15.548kW'],['12:20PM'],['Mostly Cloudy'],,['Updated 23:45 UTC+2:00']
87,['09/07/23'],['126.918kWh'],['4.598kWh/kW'],['-'],['15.106kW'],['1:50PM'],['Partly Cloudy'],,['Updated 23:39 UTC+2:00']
88,['08/07/23'],['83.271kWh'],['3.017kWh/kW'],['-'],['15.385kW'],['2:35PM'],['Mostly Cloudy'],,['Updated 23:47 UTC+2:00']
89,['07/07/23'],['134.856kWh'],['4.886kWh/kW'],['-'],['15.705kW'],['2:35PM'],['Partly Cloudy'],,['Updated 23:49 UTC+2:00']
90,['06/07/23'],['130.896kWh'],['4.743kWh/kW'],['-'],['17.044kW'],['1:20PM'],['Partly Cloudy'],,['Updated 23:47 UTC+2:00']
91,['05/07/23'],['101.298kWh'],['3.670kWh/kW'],['-'],['18.195kW'],['2:05PM'],['Mostly Cloudy'],,['Updated 23:46 UTC+2:00']
92,['04/07/23'],['3.816kWh'],['0.138kWh/kW'],['-'],['3.071kW'],['7:05AM'],['Showers'],,['Updated 23:46 UTC+2:00']
93,['03/07/23'],['106.413kWh'],['3.856kWh/kW'],['-'],['17.295kW'],['2:05PM'],['Mostly Cloudy'],,['Updated 23:41 UTC+2:00']
94,['02/07/23'],['87.660kWh'],['3.176kWh/kW'],['-'],['18.366kW'],['12:50PM'],['Mostly Cloudy'],,['Updated 23:48 UTC+2:00']
95,['01/07/23'],['91.665kWh'],['3.321kWh/kW'],['-'],['19.477kW'],['12:50PM'],['Mostly Cloudy'],,['Updated 00:34 UTC+2:00']
96,['30/06/23'],['45.534kWh'],['1.650kWh/kW'],['-'],['9.637kW'],['2:20PM'],['Cloudy'],,['Updated 23:48 UTC+2:00']
97,['29/06/23'],['102.168kWh'],['3.702kWh/kW'],['-'],['15.565kW'],['12:35PM'],['Mostly Cloudy'],,['Updated 23:46 UTC+2:00']
98,['28/06/23'],['115.701kWh'],['4.192kWh/kW'],['-'],['15.971kW'],['1:05PM'],['Partly Cloudy'],,['Updated 23:44 UTC+2:00']
99,['27/06/23'],['125.805kWh'],['4.558kWh/kW'],['-'],['15.259kW'],['1:20PM'],['Partly Cloudy'],,['Updated 23:43 UTC+2:00']
100,['26/06/23'],['130.545kWh'],['4.730kWh/kW'],['-'],['15.912kW'],['1:50PM'],['Partly Cloudy'],,['Updated 23:45 UTC+2:00']
101,['25/06/23'],['139.140kWh'],['5.041kWh/kW'],['-'],['15.475kW'],['1:20PM'],['Fine'],,['Updated 00:00 UTC+2:00']
102,['24/06/23'],['141.042kWh'],['5.110kWh/kW'],['-'],['15.942kW'],['1:35PM'],['Fine'],,['Updated 23:53 UTC+2:00']
103,['23/06/23'],['125.631kWh'],['4.552kWh/kW'],['-'],['17.354kW'],['2:05PM'],['Partly Cloudy'],,['Updated 23:41 UTC+2:00']
104,['22/06/23'],['4.359kWh'],['0.158kWh/kW'],['-'],['3.739kW'],['7:20AM'],['Showers'],,['Updated 00:21 UTC+2:00']
105,['21/06/23'],['68.874kWh'],['2.495kWh/kW'],['-'],['15.122kW'],['1:20PM'],['Cloudy'],,['Updated 23:38 UTC+2:00']
