,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
138,['2021-06'],['21.378kWh'],['0.111kWh/kW'],['-'],"['0,00 CHF']",['0.225kWh'],['11.652kWh'],['3.054kWh'],['08/02/21 - 14/02/21']
139,['2021-05'],['113.820kWh'],['0.589kWh/kW'],['-'],"['0,00 CHF']",['4.434kWh'],['33.297kWh'],['16.260kWh'],['01/02/21 - 07/02/21']
140,['2021-04'],['83.667kWh'],['0.433kWh/kW'],['-'],"['0,00 CHF']",['1.452kWh'],['18.600kWh'],['11.952kWh'],['25/01/21 - 31/01/21']
141,['2021-03'],['121.590kWh'],['0.629kWh/kW'],['-'],"['0,00 CHF']",['0.420kWh'],['29.244kWh'],['17.370kWh'],['18/01/21 - 24/01/21']
142,['2021-02'],['30.678kWh'],['0.159kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['19.023kWh'],['4.382kWh'],['11/01/21 - 17/01/21']
143,['2021-01'],['84.855kWh'],['0.439kWh/kW'],['-'],"['0,00 CHF']",['0.414kWh'],['28.092kWh'],['12.122kWh'],['04/01/21 - 10/01/21']
144,['2020-53'],['69.360kWh'],['0.359kWh/kW'],['-'],"['0,00 CHF']",['3.705kWh'],['16.242kWh'],['9.908kWh'],['28/12/20 - 03/01/21']
145,['2020-52'],['87.204kWh'],['0.451kWh/kW'],['-'],"['0,00 CHF']",['2.856kWh'],['26.646kWh'],['12.457kWh'],['21/12/20 - 27/12/20']
146,['2020-51'],['106.866kWh'],['0.553kWh/kW'],['-'],"['0,00 CHF']",['3.993kWh'],['22.410kWh'],['15.266kWh'],['14/12/20 - 20/12/20']
147,['2020-50'],['74.988kWh'],['0.388kWh/kW'],['-'],"['0,00 CHF']",['2.766kWh'],['18.273kWh'],['10.712kWh'],['07/12/20 - 13/12/20']
148,['2020-49'],['57.945kWh'],['0.300kWh/kW'],['-'],"['0,00 CHF']",['0.003kWh'],['15.243kWh'],['8.277kWh'],['30/11/20 - 06/12/20']
149,['2020-48'],['113.331kWh'],['0.587kWh/kW'],['-'],"['0,00 CHF']",['5.832kWh'],['25.164kWh'],['16.190kWh'],['23/11/20 - 29/11/20']
