,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
128,['29/05/23'],['80.613kWh'],['6.107kWh/kW'],['-'],['9.489kW'],['2:05PM'],['Fine'],,['Updated 06:50 UTC+2:00']
129,['28/05/23'],['78.409kWh'],['5.940kWh/kW'],['-'],['9.326kW'],['2:05PM'],['Fine'],,['Updated 06:50 UTC+2:00']
130,['27/05/23'],['79.206kWh'],['6.000kWh/kW'],['-'],['9.429kW'],['1:55PM'],['Fine'],,['Updated 06:48 UTC+2:00']
131,['26/05/23'],['77.511kWh'],['5.872kWh/kW'],['-'],['9.596kW'],['2:05PM'],['Fine'],,['Updated 06:49 UTC+2:00']
132,['25/05/23'],['61.722kWh'],['4.676kWh/kW'],['-'],['10.025kW'],['2:05PM'],['Fine'],,['Updated 06:52 UTC+2:00']
133,['24/05/23'],['30.669kWh'],['2.323kWh/kW'],['-'],['7.106kW'],['2:40PM'],['Partly Cloudy'],,['Updated 06:47 UTC+2:00']
134,['23/05/23'],['73.091kWh'],['5.537kWh/kW'],['-'],['9.740kW'],['2:25PM'],['Fine'],,['Updated 06:54 UTC+2:00']
135,['22/05/23'],['75.129kWh'],['5.692kWh/kW'],['-'],['9.935kW'],['2:20PM'],['Fine'],,['Updated 06:47 UTC+2:00']
136,['21/05/23'],['71.630kWh'],['5.427kWh/kW'],['-'],['9.736kW'],['2:10PM'],['Fine'],,['Updated 06:52 UTC+2:00']
137,['20/05/23'],['29.722kWh'],['2.252kWh/kW'],['-'],['3.628kW'],['11:35AM'],['Partly Cloudy'],,['Updated 06:51 UTC+2:00']
138,['19/05/23'],['62.232kWh'],['4.715kWh/kW'],['-'],['9.756kW'],['2:10PM'],['Fine'],,['Updated 06:48 UTC+2:00']
139,['18/05/23'],['52.080kWh'],['3.945kWh/kW'],['-'],['8.022kW'],['3:25PM'],['Fine'],,['Updated 06:51 UTC+2:00']
140,['17/05/23'],['34.191kWh'],['2.590kWh/kW'],['-'],['5.583kW'],['12:25PM'],['Partly Cloudy'],,['Updated 06:49 UTC+2:00']
141,['16/05/23'],['17.514kWh'],['1.327kWh/kW'],['-'],['4.488kW'],['11:20AM'],['Cloudy'],,['Updated 06:49 UTC+2:00']
142,['15/05/23'],['34.311kWh'],['2.599kWh/kW'],['-'],['10.154kW'],['12:55PM'],['Partly Cloudy'],,['Updated 06:51 UTC+2:00']
143,['14/05/23'],['49.228kWh'],['3.729kWh/kW'],['-'],['8.739kW'],['3:00PM'],['Fine'],,['Updated 06:47 UTC+2:00']
144,['13/05/23'],['36.141kWh'],['2.738kWh/kW'],['-'],['9.702kW'],['12:25PM'],['Partly Cloudy'],,['Updated 06:50 UTC+2:00']
145,['12/05/23'],['41.203kWh'],['3.121kWh/kW'],['-'],['7.936kW'],['1:20PM'],['Fine'],,['Updated 06:50 UTC+2:00']
146,['11/05/23'],['51.589kWh'],['3.908kWh/kW'],['-'],['10.121kW'],['3:25PM'],['Fine'],,['Updated 06:47 UTC+2:00']
147,['10/05/23'],['40.810kWh'],['3.092kWh/kW'],['-'],['9.565kW'],['1:30PM'],['Fine'],,['Updated 06:53 UTC+2:00']
148,['09/05/23'],['34.440kWh'],['2.609kWh/kW'],['-'],['6.269kW'],['10:20AM'],['Partly Cloudy'],,['Updated 06:48 UTC+2:00']
149,['08/05/23'],['45.054kWh'],['3.413kWh/kW'],['-'],['9.106kW'],['1:30PM'],['Fine'],,['Updated 06:52 UTC+2:00']
