,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
41,['May 20'],['1.953MWh'],['4.772kWh/kW'],['-'],"['0,00 CHF']",['19.966kWh'],['87.563kWh'],['62.989kWh'],[]
42,['Apr 20'],['1.851MWh'],['4.673kWh/kW'],['-'],"['0,00 CHF']",['19.378kWh'],['77.727kWh'],['61.683kWh'],[]
43,['Mar 20'],['1.381MWh'],['3.376kWh/kW'],['-'],"['0,00 CHF']",['8.763kWh'],['74.735kWh'],['44.559kWh'],[]
44,['Feb 20'],['783.904kWh'],['2.048kWh/kW'],['-'],"['0,00 CHF']",['1.411kWh'],['52.255kWh'],['27.031kWh'],[]
45,['Jan 20'],['658.186kWh'],['1.608kWh/kW'],['-'],"['0,00 CHF']",['2.742kWh'],['32.235kWh'],['21.231kWh'],[]
46,['Dec 19'],['352.144kWh'],['0.861kWh/kW'],['-'],"['0,00 CHF']",['1.877kWh'],['26.852kWh'],['11.359kWh'],[]
47,['Nov 19'],['434.106kWh'],['1.096kWh/kW'],['-'],"['0,00 CHF']",['0.929kWh'],['36.636kWh'],['14.470kWh'],[]
48,['Oct 19'],['859.983kWh'],['2.102kWh/kW'],['-'],"['0,00 CHF']",['4.167kWh'],['56.125kWh'],['27.741kWh'],[]
49,['Sep 19'],['1.495MWh'],['3.776kWh/kW'],['-'],"['0,00 CHF']",['17.167kWh'],['68.469kWh'],['49.839kWh'],[]
50,['Aug 19'],['1.785MWh'],['4.363kWh/kW'],['-'],"['0,00 CHF']",['10.194kWh'],['77.124kWh'],['57.592kWh'],[]
51,['Jul 19'],['2.013MWh'],['4.920kWh/kW'],['-'],"['0,00 CHF']",['14.250kWh'],['84.970kWh'],['64.946kWh'],[]
52,['Jun 19'],['2.011MWh'],['5.077kWh/kW'],['-'],"['0,00 CHF']",['16.400kWh'],['89.932kWh'],['67.021kWh'],[]
53,['May 19'],['1.666MWh'],['4.070kWh/kW'],['-'],"['0,00 CHF']",['14.339kWh'],['88.808kWh'],['53.729kWh'],[]
54,['Apr 19'],['1.540MWh'],['3.890kWh/kW'],['-'],"['0,00 CHF']",['3.199kWh'],['76.704kWh'],['51.343kWh'],[]
55,['Mar 19'],['1.271MWh'],['3.209kWh/kW'],['-'],"['0,00 CHF']",['3.823kWh'],['70.744kWh'],['42.354kWh'],['Partial Month (30 days)']
56,['Feb 19'],['859.512kWh'],['2.325kWh/kW'],['-'],"['0,00 CHF']",['0.135kWh'],['52.617kWh'],['30.696kWh'],[]
57,['Jan 19'],['429.311kWh'],['1.049kWh/kW'],['-'],"['0,00 CHF']",['0.810kWh'],['34.827kWh'],['13.848kWh'],[]
58,['Dec 18'],['353.959kWh'],['0.865kWh/kW'],['-'],"['0,00 CHF']",['2.678kWh'],['24.947kWh'],['11.418kWh'],[]
59,['Nov 18'],['413.560kWh'],['1.080kWh/kW'],['-'],"['0,00 CHF']",['2.654kWh'],['34.926kWh'],['14.260kWh'],['Partial Month (29 days)']
60,['Oct 18'],['1.069MWh'],['2.611kWh/kW'],['-'],"['0,00 CHF']",['4.734kWh'],['53.439kWh'],['34.470kWh'],[]
61,['Sep 18'],['1.474MWh'],['3.851kWh/kW'],['-'],"['0,00 CHF']",['27.705kWh'],['65.770kWh'],['50.839kWh'],['Partial Month (29 days)']
