,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
126,['31/05/23'],['213.173kWh'],['5.458kWh/kW'],['-'],['30.162kW'],['2:45PM'],['Fine'],,['Updated 23:10 UTC+2:00']
127,['30/05/23'],['269.175kWh'],['6.891kWh/kW'],['-'],['30.168kW'],['2:25PM'],['Fine'],,['Updated 22:16 UTC+2:00']
128,['29/05/23'],['265.789kWh'],['6.805kWh/kW'],['-'],['30.173kW'],['12:50PM'],['Fine'],,['Updated 22:10 UTC+2:00']
129,['28/05/23'],['264.316kWh'],['6.767kWh/kW'],['-'],['30.170kW'],['2:45PM'],['Fine'],,['Updated 23:36 UTC+2:00']
130,['27/05/23'],['264.473kWh'],['6.771kWh/kW'],['-'],['30.183kW'],['3:55PM'],['Fine'],,['Updated 22:52 UTC+2:00']
131,['26/05/23'],['231.463kWh'],['5.926kWh/kW'],['-'],['30.179kW'],['2:35PM'],['Fine'],,['Updated 22:07 UTC+2:00']
132,['25/05/23'],['93.866kWh'],['2.403kWh/kW'],['-'],['17.048kW'],['2:40PM'],['Cloudy'],,['Updated 21:58 UTC+2:00']
133,['24/05/23'],['43.539kWh'],['1.115kWh/kW'],['-'],['7.932kW'],['3:10PM'],['Cloudy'],,['Updated 21:59 UTC+2:00']
134,['23/05/23'],['155.101kWh'],['3.971kWh/kW'],['-'],['30.174kW'],['12:25PM'],['Mostly Cloudy'],,['Updated 21:58 UTC+2:00']
135,['22/05/23'],['232.059kWh'],['5.941kWh/kW'],['-'],['30.182kW'],['1:40PM'],['Fine'],,['Updated 21:52 UTC+2:00']
136,['21/05/23'],['211.811kWh'],['5.423kWh/kW'],['-'],['30.179kW'],['12:50PM'],['Fine'],,['Updated 22:57 UTC+2:00']
137,['20/05/23'],['81.882kWh'],['2.096kWh/kW'],['-'],['18.073kW'],['2:25PM'],['Cloudy'],,['Updated 23:18 UTC+2:00']
138,['19/05/23'],['67.766kWh'],['1.735kWh/kW'],['-'],['10.452kW'],['12:05PM'],['Cloudy'],,['Updated 22:46 UTC+2:00']
139,['18/05/23'],['99.823kWh'],['2.556kWh/kW'],['-'],['20.149kW'],['3:30PM'],['Mostly Cloudy'],,['Updated 21:47 UTC+2:00']
140,['17/05/23'],['114.664kWh'],['2.936kWh/kW'],['-'],['29.291kW'],['2:40PM'],['Mostly Cloudy'],,['Updated 21:52 UTC+2:00']
141,['16/05/23'],['56.738kWh'],['1.453kWh/kW'],['-'],['21.949kW'],['1:10PM'],['Cloudy'],,['Updated 23:03 UTC+2:00']
142,['15/05/23'],['175.331kWh'],['4.489kWh/kW'],['-'],['30.170kW'],['2:50PM'],['Partly Cloudy'],,['Updated 23:08 UTC+2:00']
143,['14/05/23'],['67.395kWh'],['1.725kWh/kW'],['-'],['19.206kW'],['2:35PM'],['Cloudy'],,['Updated 22:17 UTC+2:00']
144,['13/05/23'],['103.378kWh'],['2.647kWh/kW'],['-'],['30.131kW'],['11:25AM'],['Mostly Cloudy'],,['Updated 23:10 UTC+2:00']
145,['12/05/23'],['150.913kWh'],['3.864kWh/kW'],['-'],['30.128kW'],['11:35AM'],['Mostly Cloudy'],,['Updated 23:09 UTC+2:00']
146,['11/05/23'],['129.862kWh'],['3.325kWh/kW'],['-'],['30.138kW'],['11:15AM'],['Mostly Cloudy'],,['Updated 23:05 UTC+2:00']
147,['10/05/23'],['97.555kWh'],['2.498kWh/kW'],['-'],['30.154kW'],['1:25PM'],['Cloudy'],,['Updated 21:40 UTC+2:00']
148,['09/05/23'],['136.702kWh'],['3.500kWh/kW'],['-'],['30.009kW'],['11:50AM'],['Mostly Cloudy'],,['Updated 23:24 UTC+2:00']
149,['08/05/23'],['115.974kWh'],['2.969kWh/kW'],['-'],['30.172kW'],['12:30PM'],['Mostly Cloudy'],,['Updated 21:33 UTC+2:00']
