,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
35,['2023-05'],['244.353kWh'],['0.894kWh/kW'],['-'],"['0,00 CHF']",['2.480kWh'],['72.052kWh'],['34.907kWh'],['30/01/23 - 05/02/23']
36,['2023-04'],['1.415kWh'],['0.005kWh/kW'],['-'],"['0,00 CHF']",['0.005kWh'],['0.499kWh'],['0.202kWh'],['23/01/23 - 29/01/23']
37,['2023-03'],['50.631kWh'],['0.185kWh/kW'],['-'],"['0,00 CHF']",['0.152kWh'],['32.121kWh'],['7.233kWh'],['16/01/23 - 22/01/23']
38,['2023-02'],['222.120kWh'],['0.813kWh/kW'],['-'],"['0,00 CHF']",['8.909kWh'],['66.364kWh'],['31.731kWh'],['09/01/23 - 15/01/23']
39,['2023-01'],['225.157kWh'],['0.824kWh/kW'],['-'],"['0,00 CHF']",['10.823kWh'],['71.492kWh'],['32.165kWh'],['02/01/23 - 08/01/23']
40,['2022-52'],['291.410kWh'],['1.066kWh/kW'],['-'],"['0,00 CHF']",['17.848kWh'],['72.709kWh'],['41.630kWh'],['26/12/22 - 01/01/23']
41,['2022-51'],['83.358kWh'],['0.305kWh/kW'],['-'],"['0,00 CHF']",['0.019kWh'],['36.245kWh'],['11.908kWh'],['19/12/22 - 25/12/22']
42,['2022-50'],['0.000kWh'],['0.000kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['0.000kWh'],['0.000kWh'],['12/12/22 - 18/12/22']
43,['2022-49'],['164.778kWh'],['0.603kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['71.924kWh'],['23.539kWh'],['05/12/22 - 11/12/22']
44,['2022-48'],['116.721kWh'],['0.427kWh/kW'],['-'],"['0,00 CHF']",['6.094kWh'],['38.530kWh'],['16.674kWh'],['28/11/22 - 04/12/22']
45,['2022-47'],['358.018kWh'],['1.309kWh/kW'],['-'],"['0,00 CHF']",['20.635kWh'],['83.171kWh'],['51.145kWh'],['21/11/22 - 27/11/22']
46,['2022-46'],['318.584kWh'],['1.165kWh/kW'],['-'],"['0,00 CHF']",['15.426kWh'],['71.123kWh'],['45.512kWh'],['14/11/22 - 20/11/22']
47,['2022-45'],['430.520kWh'],['1.575kWh/kW'],['-'],"['0,00 CHF']",['15.408kWh'],['103.834kWh'],['61.502kWh'],['07/11/22 - 13/11/22']
48,['2022-44'],['434.821kWh'],['1.590kWh/kW'],['-'],"['0,00 CHF']",['24.214kWh'],['96.967kWh'],['62.117kWh'],['31/10/22 - 06/11/22']
49,['2022-43'],['600.250kWh'],['2.195kWh/kW'],['-'],"['0,00 CHF']",['13.635kWh'],['118.802kWh'],['85.750kWh'],['24/10/22 - 30/10/22']
50,['2022-42'],['575.596kWh'],['2.105kWh/kW'],['-'],"['0,00 CHF']",['26.073kWh'],['138.274kWh'],['82.228kWh'],['17/10/22 - 23/10/22']
51,['2022-41'],['614.694kWh'],['2.248kWh/kW'],['-'],"['0,00 CHF']",['47.863kWh'],['132.409kWh'],['87.813kWh'],['10/10/22 - 16/10/22']
52,['2022-40'],['746.042kWh'],['2.728kWh/kW'],['-'],"['0,00 CHF']",['31.033kWh'],['166.101kWh'],['106.577kWh'],['03/10/22 - 09/10/22']
53,['2022-39'],['398.712kWh'],['1.458kWh/kW'],['-'],"['0,00 CHF']",['20.094kWh'],['108.038kWh'],['56.958kWh'],['26/09/22 - 02/10/22']
54,['2022-38'],['930.651kWh'],['3.404kWh/kW'],['-'],"['0,00 CHF']",['43.635kWh'],['187.410kWh'],['132.950kWh'],['19/09/22 - 25/09/22']
55,['2022-37'],['785.501kWh'],['2.873kWh/kW'],['-'],"['0,00 CHF']",['62.569kWh'],['196.230kWh'],['112.214kWh'],['12/09/22 - 18/09/22']
56,['2022-36'],['1.053MWh'],['3.853kWh/kW'],['-'],"['0,00 CHF']",['89.884kWh'],['196.225kWh'],['150.498kWh'],['05/09/22 - 11/09/22']
57,['2022-35'],['1.111MWh'],['4.062kWh/kW'],['-'],"['0,00 CHF']",['71.344kWh'],['213.664kWh'],['158.646kWh'],['29/08/22 - 04/09/22']
58,['2022-34'],['1.294MWh'],['4.732kWh/kW'],['-'],"['0,00 CHF']",['132.375kWh'],['229.815kWh'],['184.838kWh'],['22/08/22 - 28/08/22']
59,['2022-33'],['893.933kWh'],['3.269kWh/kW'],['-'],"['0,00 CHF']",['26.029kWh'],['218.741kWh'],['127.704kWh'],['15/08/22 - 21/08/22']
