,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
79,['Mar 17'],['2.537MWh'],['2.325kWh/kW'],['-'],"['0,00 CHF']",['19.517kWh'],['127.743kWh'],['81.832kWh'],[]
80,['Feb 17'],['1.226MWh'],['1.244kWh/kW'],['-'],"['0,00 CHF']",['7.718kWh'],['82.678kWh'],['43.788kWh'],[]
81,['Jan 17'],['527.420kWh'],['0.499kWh/kW'],['-'],"['0,00 CHF']",['5.028kWh'],['32.848kWh'],['17.580kWh'],['Partial Month (30 days)']
82,['Dec 16'],['547.700kWh'],['0.502kWh/kW'],['-'],"['0,00 CHF']",['5.581kWh'],['30.270kWh'],['17.667kWh'],[]
83,['Nov 16'],['724.130kWh'],['0.686kWh/kW'],['-'],"['0,00 CHF']",['8.174kWh'],['42.714kWh'],['24.137kWh'],[]
84,['Oct 16'],['1.517MWh'],['1.390kWh/kW'],['-'],"['0,00 CHF']",['7.405kWh'],['93.383kWh'],['48.944kWh'],[]
85,['Sep 16'],['2.626MWh'],['2.487kWh/kW'],['-'],"['0,00 CHF']",['39.900kWh'],['138.833kWh'],['87.528kWh'],[]
86,['Aug 16'],['3.835MWh'],['3.515kWh/kW'],['-'],"['0,00 CHF']",['2.266kWh'],['169.393kWh'],['123.721kWh'],[]
87,['Jul 16'],['4.130MWh'],['3.785kWh/kW'],['595.026kWh'],"['357,02 CHF']",['1.853kWh'],['201.378kWh'],['133.235kWh'],[]
88,['Jun 16'],['3.865MWh'],['3.660kWh/kW'],['3.583MWh'],"[""2'149,99 CHF""]",['43.339kWh'],['192.671kWh'],['128.849kWh'],[]
89,['May 16'],['3.839MWh'],['3.518kWh/kW'],['3.550MWh'],"[""2'129,93 CHF""]",['54.741kWh'],['194.188kWh'],['123.834kWh'],[]
90,['Apr 16'],['3.012MWh'],['2.852kWh/kW'],['2.777MWh'],"[""1'666,48 CHF""]",['24.420kWh'],['177.113kWh'],['100.404kWh'],[]
91,['Mar 16'],['2.527MWh'],['2.315kWh/kW'],['2.292MWh'],"[""1'375,20 CHF""]",['29.936kWh'],['127.293kWh'],['81.503kWh'],[]
92,['Feb 16'],['958.169kWh'],['0.939kWh/kW'],['885.579kWh'],"['531,35 CHF']",['6.912kWh'],['74.248kWh'],['33.040kWh'],[]
93,['Jan 16'],['616.649kWh'],['0.565kWh/kW'],['558.332kWh'],"['335,00 CHF']",['2.074kWh'],['38.165kWh'],['19.891kWh'],[]
94,['Dec 15'],['611.536kWh'],['0.560kWh/kW'],['312.942kWh'],"['187,77 CHF']",['4.499kWh'],['32.447kWh'],['19.726kWh'],[]
95,['Nov 15'],['928.388kWh'],['0.879kWh/kW'],['829.935kWh'],"['497,96 CHF']",['3.670kWh'],['48.102kWh'],['30.946kWh'],[]
96,['Oct 15'],['1.588MWh'],['1.455kWh/kW'],['1.316MWh'],"['789,35 CHF']",['18.243kWh'],['85.049kWh'],['51.225kWh'],[]
97,['Sep 15'],['2.705MWh'],['2.561kWh/kW'],['2.466MWh'],"[""1'479,31 CHF""]",['39.723kWh'],['145.804kWh'],['90.159kWh'],[]
98,['Aug 15'],['3.543MWh'],['3.246kWh/kW'],['3.257MWh'],"[""1'954,17 CHF""]",['29.209kWh'],['165.284kWh'],['114.274kWh'],[]
99,['Jul 15'],['4.837MWh'],['4.433kWh/kW'],['4.475MWh'],"[""2'684,76 CHF""]",['52.954kWh'],['192.604kWh'],['156.046kWh'],[]
100,['Jun 15'],['4.608MWh'],['4.363kWh/kW'],['4.211MWh'],"[""2'526,89 CHF""]",['90.819kWh'],['202.759kWh'],['153.590kWh'],[]
101,['May 15'],['4.226MWh'],['3.873kWh/kW'],['3.853MWh'],"[""2'311,92 CHF""]",['30.925kWh'],['204.425kWh'],['136.320kWh'],[]
102,['Apr 15'],['3.751MWh'],['3.552kWh/kW'],['3.448MWh'],"[""2'068,52 CHF""]",['37.730kWh'],['171.940kWh'],['125.019kWh'],[]
103,['Mar 15'],['2.441MWh'],['2.237kWh/kW'],['1.962MWh'],"[""1'177,36 CHF""]",['25.128kWh'],['113.467kWh'],['78.727kWh'],[]
104,['Feb 15'],['1.001MWh'],['1.016kWh/kW'],['772.470kWh'],"['463,48 CHF']",['5.363kWh'],['79.666kWh'],['35.750kWh'],[]
105,['Jan 15'],['626.321kWh'],['0.574kWh/kW'],['555.816kWh'],"['333,49 CHF']",['5.965kWh'],['32.568kWh'],['20.203kWh'],[]
106,['Dec 14'],['572.265kWh'],['0.524kWh/kW'],['507.429kWh'],"['304,46 CHF']",['5.165kWh'],['34.005kWh'],['18.460kWh'],[]
107,['Nov 14'],['626.488kWh'],['0.593kWh/kW'],['570.422kWh'],"['342,25 CHF']",['6.145kWh'],['46.806kWh'],['20.882kWh'],[]
108,['Oct 14'],['1.615MWh'],['1.480kWh/kW'],['1.379MWh'],"['827,15 CHF']",['26.512kWh'],['78.130kWh'],['52.103kWh'],[]
