,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
39,['26/08/23'],['44.745kWh'],['1.271kWh/kW'],['-'],['18.228kW'],['3:55PM'],['Cloudy'],,['Updated 07:34 UTC+2:00']
40,['25/08/23'],['85.694kWh'],['2.434kWh/kW'],['-'],['22.680kW'],['2:20PM'],['Cloudy'],,['Updated 20:55 UTC+2:00']
41,['24/08/23'],['126.637kWh'],['3.598kWh/kW'],['-'],['17.430kW'],['2:25PM'],['Mostly Cloudy'],,['Updated 06:54 UTC+2:00']
42,['23/08/23'],['139.784kWh'],['3.971kWh/kW'],['-'],['16.428kW'],['1:40PM'],['Mostly Cloudy'],,['Updated 21:30 UTC+2:00']
43,['22/08/23'],['148.661kWh'],['4.223kWh/kW'],['-'],['18.960kW'],['12:55PM'],['Partly Cloudy'],,['Updated 21:23 UTC+2:00']
44,['21/08/23'],['145.695kWh'],['4.139kWh/kW'],['-'],['16.830kW'],['2:25PM'],['Partly Cloudy'],,['Updated 06:56 UTC+2:00']
45,['20/08/23'],['127.494kWh'],['3.622kWh/kW'],['-'],['20.160kW'],['12:50PM'],['Mostly Cloudy'],,['Updated 06:49 UTC+2:00']
46,['19/08/23'],['136.788kWh'],['3.886kWh/kW'],['-'],['17.328kW'],['1:35PM'],['Mostly Cloudy'],,['Updated 21:15 UTC+2:00']
47,['18/08/23'],['149.649kWh'],['4.251kWh/kW'],['-'],['18.090kW'],['2:20PM'],['Partly Cloudy'],,['Updated 06:41 UTC+2:00']
48,['17/08/23'],['113.768kWh'],['3.232kWh/kW'],['-'],['21.960kW'],['1:20PM'],['Mostly Cloudy'],,['Updated 21:24 UTC+2:00']
49,['16/08/23'],['149.078kWh'],['4.235kWh/kW'],['-'],['19.335kW'],['1:20PM'],['Partly Cloudy'],,['Updated 00:11 UTC+2:00']
50,['15/08/23'],['135.279kWh'],['3.843kWh/kW'],['-'],['22.760kW'],['12:45PM'],['Mostly Cloudy'],,['Updated 00:16 UTC+2:00']
51,['14/08/23'],['104.762kWh'],['2.976kWh/kW'],['-'],['15.264kW'],['3:05PM'],['Mostly Cloudy'],,['Updated 21:54 UTC+2:00']
