,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
73,['17/07/23'],['54.141kWh'],['5.525kWh/kW'],['-'],['8.008kW'],['12:50PM'],['Fine'],,['Updated 07:31']
74,['16/07/23'],['49.689kWh'],['5.070kWh/kW'],['-'],['8.248kW'],['11:50AM'],['Fine'],,['Updated 07:33']
75,['15/07/23'],['57.060kWh'],['5.822kWh/kW'],['-'],['7.670kW'],['2:20PM'],['Fine'],,['Updated 08:35']
76,['14/07/23'],['65.739kWh'],['6.708kWh/kW'],['-'],['7.694kW'],['1:05PM'],['Fine'],,['Updated 07:37']
77,['13/07/23'],['47.328kWh'],['4.829kWh/kW'],['-'],['8.596kW'],['1:20PM'],['Partly Cloudy'],,['Updated 07:39']
78,['12/07/23'],['28.545kWh'],['2.913kWh/kW'],['-'],['6.932kW'],['1:50PM'],['Mostly Cloudy'],,['Updated 07:24']
79,['11/07/23'],['59.007kWh'],['6.021kWh/kW'],['-'],['7.383kW'],['2:05PM'],['Fine'],,['Updated 08:28']
80,['10/07/23'],['58.674kWh'],['5.987kWh/kW'],['-'],['7.168kW'],['1:20PM'],['Fine'],,['Updated 07:43']
81,['09/07/23'],['55.887kWh'],['5.703kWh/kW'],['-'],['7.351kW'],['1:05PM'],['Fine'],,['Updated 07:46']
82,['08/07/23'],['54.657kWh'],['5.577kWh/kW'],['-'],['8.890kW'],['11:50AM'],['Fine'],,['Updated 07:29']
83,['07/07/23'],['64.377kWh'],['6.569kWh/kW'],['-'],['7.764kW'],['3:20PM'],['Fine'],,['Updated 07:46']
84,['06/07/23'],['60.960kWh'],['6.220kWh/kW'],['-'],['8.671kW'],['2:05PM'],['Fine'],,['Updated 07:36']
85,['05/07/23'],['31.674kWh'],['3.232kWh/kW'],['-'],['5.525kW'],['4:35PM'],['Mostly Cloudy'],,['Updated 07:35']
86,['04/07/23'],['53.568kWh'],['5.466kWh/kW'],['-'],['8.629kW'],['1:35PM'],['Fine'],,['Updated 07:41']
87,['03/07/23'],['54.408kWh'],['5.552kWh/kW'],['-'],['9.146kW'],['12:20PM'],['Fine'],,['Updated 07:33']
88,['02/07/23'],['43.716kWh'],['4.461kWh/kW'],['-'],['8.062kW'],['3:35PM'],['Partly Cloudy'],,['Updated 07:41']
89,['01/07/23'],['49.332kWh'],['5.034kWh/kW'],['-'],['8.257kW'],['11:35AM'],['Fine'],,['Updated 07:29']
90,['30/06/23'],['23.733kWh'],['2.422kWh/kW'],['-'],['6.256kW'],['12:20PM'],['Cloudy'],,['Updated 07:11']
