,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
49,['Sep 19'],['1.227MWh'],['4.175kWh/kW'],['-'],"['0,00 CHF']",['10.722kWh'],['57.174kWh'],['40.911kWh'],[]
50,['Aug 19'],['1.466MWh'],['4.827kWh/kW'],['-'],"['0,00 CHF']",['7.602kWh'],['63.681kWh'],['47.302kWh'],[]
51,['Jul 19'],['1.646MWh'],['5.420kWh/kW'],['-'],"['0,00 CHF']",['10.977kWh'],['69.198kWh'],['53.112kWh'],[]
52,['Jun 19'],['1.625MWh'],['5.527kWh/kW'],['-'],"['0,00 CHF']",['12.633kWh'],['72.717kWh'],['54.169kWh'],[]
53,['May 19'],['1.388MWh'],['4.568kWh/kW'],['-'],"['0,00 CHF']",['10.095kWh'],['72.405kWh'],['44.767kWh'],[]
54,['Apr 19'],['1.299MWh'],['4.419kWh/kW'],['-'],"['0,00 CHF']",['5.016kWh'],['63.558kWh'],['43.302kWh'],[]
55,['Mar 19'],['1.148MWh'],['3.779kWh/kW'],['-'],"['0,00 CHF']",['8.343kWh'],['60.000kWh'],['37.034kWh'],[]
56,['Feb 19'],['763.164kWh'],['2.781kWh/kW'],['-'],"['0,00 CHF']",['0.900kWh'],['42.582kWh'],['27.255kWh'],[]
57,['Jan 19'],['342.510kWh'],['1.127kWh/kW'],['-'],"['0,00 CHF']",['0.126kWh'],['27.330kWh'],['11.048kWh'],[]
58,['Dec 18'],['265.842kWh'],['0.875kWh/kW'],['-'],"['0,00 CHF']",['1.959kWh'],['19.731kWh'],['8.575kWh'],[]
59,['Nov 18'],['336.456kWh'],['1.144kWh/kW'],['-'],"['0,00 CHF']",['1.431kWh'],['26.691kWh'],['11.215kWh'],[]
60,['Oct 18'],['853.368kWh'],['2.809kWh/kW'],['-'],"['0,00 CHF']",['1.341kWh'],['44.043kWh'],['27.528kWh'],[]
61,['Sep 18'],['1.038MWh'],['4.411kWh/kW'],['195.584kWh'],"['117,35 CHF']",['21.531kWh'],['55.410kWh'],['43.232kWh'],['Partial Month (24 days)']
