,Name,NumberOfPanels,PanelMaxPower,Size,PanelBrand,Orientation,NumberOfInverters,InverterBrand,InverterSize,Postcode,InstallationDate,Shading,Tilt,Comments
0,Oberwis ,155,250W,38750W,Ecoline 60 250W,South,3,SolarEdge,15000W,null,13/08/14,No,30.0 Degrees,
