,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
72,['Oct 17'],['3.587MWh'],['2.986kWh/kW'],['-'],"['0,00 CHF']",['14.571kWh'],['193.840kWh'],['115.717kWh'],[]
73,['Sep 17'],['3.998MWh'],['3.439kWh/kW'],['-'],"['0,00 CHF']",['19.389kWh'],['208.497kWh'],['133.274kWh'],[]
74,['Aug 17'],['5.134MWh'],['4.274kWh/kW'],['-'],"['0,00 CHF']",['21.672kWh'],['244.683kWh'],['165.625kWh'],[]
75,['Jul 17'],['5.234MWh'],['4.357kWh/kW'],['-'],"['0,00 CHF']",['42.816kWh'],['238.715kWh'],['168.842kWh'],[]
76,['Jun 17'],['3.988MWh'],['4.678kWh/kW'],['-'],"['0,00 CHF']",['66.613kWh'],['246.262kWh'],['181.278kWh'],['Partial Month (22 days)']
77,['May 17'],['5.656MWh'],['4.709kWh/kW'],['-'],"['0,00 CHF']",['55.146kWh'],['255.293kWh'],['182.460kWh'],[]
78,['Apr 17'],['4.707MWh'],['4.049kWh/kW'],['-'],"['0,00 CHF']",['20.155kWh'],['258.491kWh'],['156.885kWh'],[]
79,['Mar 17'],['4.295MWh'],['3.576kWh/kW'],['-'],"['0,00 CHF']",['20.998kWh'],['225.335kWh'],['138.558kWh'],[]
80,['Feb 17'],['1.916MWh'],['1.766kWh/kW'],['-'],"['0,00 CHF']",['12.736kWh'],['168.898kWh'],['68.425kWh'],[]
81,['Jan 17'],['763.865kWh'],['0.636kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['130.369kWh'],['24.640kWh'],[]
82,['Dec 16'],['1.301MWh'],['1.083kWh/kW'],['-'],"['0,00 CHF']",['4.045kWh'],['102.329kWh'],['41.952kWh'],[]
83,['Nov 16'],['1.451MWh'],['1.248kWh/kW'],['-'],"['0,00 CHF']",['4.822kWh'],['142.949kWh'],['48.352kWh'],[]
84,['Oct 16'],['2.337MWh'],['1.946kWh/kW'],['-'],"['0,00 CHF']",['12.858kWh'],['188.367kWh'],['75.403kWh'],[]
85,['Sep 16'],['4.592MWh'],['3.950kWh/kW'],['-'],"['0,00 CHF']",['36.023kWh'],['217.858kWh'],['153.075kWh'],[]
86,['Aug 16'],['5.501MWh'],['4.579kWh/kW'],['-'],"['0,00 CHF']",['31.046kWh'],['240.266kWh'],['177.443kWh'],[]
87,['Jul 16'],['5.495MWh'],['4.574kWh/kW'],['-'],"['0,00 CHF']",['40.331kWh'],['245.307kWh'],['177.244kWh'],[]
