,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
35,['2023-05'],['337.800kWh'],['1.245kWh/kW'],['-'],"['0,00 CHF']",['15.096kWh'],['80.043kWh'],['48.257kWh'],['30/01/23 - 05/02/23']
36,['2023-04'],['50.058kWh'],['0.184kWh/kW'],['-'],"['0,00 CHF']",['3.084kWh'],['16.626kWh'],['7.151kWh'],['23/01/23 - 29/01/23']
37,['2023-03'],['284.706kWh'],['1.050kWh/kW'],['-'],"['0,00 CHF']",['11.400kWh'],['102.309kWh'],['40.672kWh'],['16/01/23 - 22/01/23']
38,['2023-02'],['235.485kWh'],['0.868kWh/kW'],['-'],"['0,00 CHF']",['8.388kWh'],['75.225kWh'],['33.640kWh'],['09/01/23 - 15/01/23']
39,['2023-01'],['184.536kWh'],['0.680kWh/kW'],['-'],"['0,00 CHF']",['6.993kWh'],['66.822kWh'],['26.362kWh'],['02/01/23 - 08/01/23']
40,['2022-52'],['357.618kWh'],['1.318kWh/kW'],['-'],"['0,00 CHF']",['12.291kWh'],['88.674kWh'],['51.088kWh'],['26/12/22 - 01/01/23']
41,['2022-51'],['122.580kWh'],['0.452kWh/kW'],['-'],"['0,00 CHF']",['5.121kWh'],['50.655kWh'],['17.511kWh'],['19/12/22 - 25/12/22']
42,['2022-50'],['10.653kWh'],['0.039kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['4.215kWh'],['1.521kWh'],['12/12/22 - 18/12/22']
43,['2022-49'],['144.927kWh'],['0.534kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['87.267kWh'],['20.703kWh'],['05/12/22 - 11/12/22']
44,['2022-48'],['67.191kWh'],['0.248kWh/kW'],['-'],"['0,00 CHF']",['2.319kWh'],['19.212kWh'],['9.598kWh'],['28/11/22 - 04/12/22']
45,['2022-47'],['460.185kWh'],['1.696kWh/kW'],['-'],"['0,00 CHF']",['24.153kWh'],['108.627kWh'],['65.740kWh'],['21/11/22 - 27/11/22']
46,['2022-46'],['355.620kWh'],['1.311kWh/kW'],['-'],"['0,00 CHF']",['17.703kWh'],['96.723kWh'],['50.802kWh'],['14/11/22 - 20/11/22']
47,['2022-45'],['342.711kWh'],['1.263kWh/kW'],['-'],"['0,00 CHF']",['7.227kWh'],['123.936kWh'],['48.958kWh'],['07/11/22 - 13/11/22']
48,['2022-44'],['374.853kWh'],['1.382kWh/kW'],['-'],"['0,00 CHF']",['32.910kWh'],['85.044kWh'],['53.550kWh'],['31/10/22 - 06/11/22']
49,['2022-43'],['703.746kWh'],['2.594kWh/kW'],['-'],"['0,00 CHF']",['13.992kWh'],['136.974kWh'],['100.535kWh'],['24/10/22 - 30/10/22']
50,['2022-42'],['630.666kWh'],['2.325kWh/kW'],['-'],"['0,00 CHF']",['19.218kWh'],['158.193kWh'],['90.095kWh'],['17/10/22 - 23/10/22']
51,['2022-41'],['572.475kWh'],['2.111kWh/kW'],['-'],"['0,00 CHF']",['23.076kWh'],['150.609kWh'],['81.782kWh'],['10/10/22 - 16/10/22']
52,['2022-40'],['801.948kWh'],['2.956kWh/kW'],['-'],"['0,00 CHF']",['31.701kWh'],['191.754kWh'],['114.564kWh'],['03/10/22 - 09/10/22']
53,['2022-39'],['462.081kWh'],['1.704kWh/kW'],['-'],"['0,00 CHF']",['20.997kWh'],['99.744kWh'],['66.011kWh'],['26/09/22 - 02/10/22']
54,['2022-38'],['1.054MWh'],['3.884kWh/kW'],['-'],"['0,00 CHF']",['43.767kWh'],['220.320kWh'],['150.513kWh'],['19/09/22 - 25/09/22']
55,['2022-37'],['824.034kWh'],['3.038kWh/kW'],['-'],"['0,00 CHF']",['50.919kWh'],['193.434kWh'],['117.719kWh'],['12/09/22 - 18/09/22']
56,['2022-36'],['1.037MWh'],['3.823kWh/kW'],['-'],"['0,00 CHF']",['66.225kWh'],['193.737kWh'],['148.124kWh'],['05/09/22 - 11/09/22']
57,['2022-35'],['1.184MWh'],['4.364kWh/kW'],['-'],"['0,00 CHF']",['79.866kWh'],['221.643kWh'],['169.095kWh'],['29/08/22 - 04/09/22']
58,['2022-34'],['1.354MWh'],['4.991kWh/kW'],['-'],"['0,00 CHF']",['118.191kWh'],['231.756kWh'],['193.403kWh'],['22/08/22 - 28/08/22']
59,['2022-33'],['1.007MWh'],['3.714kWh/kW'],['-'],"['0,00 CHF']",['16.374kWh'],['227.217kWh'],['143.907kWh'],['15/08/22 - 21/08/22']
60,['2022-32'],['1.605MWh'],['5.918kWh/kW'],['-'],"['0,00 CHF']",['174.963kWh'],['241.092kWh'],['229.323kWh'],['08/08/22 - 14/08/22']
61,['2022-31'],['1.255MWh'],['4.625kWh/kW'],['-'],"['0,00 CHF']",['53.121kWh'],['230.841kWh'],['179.237kWh'],['01/08/22 - 07/08/22']
62,['2022-30'],['855.030kWh'],['4.413kWh/kW'],['-'],"['0,00 CHF']",['84.852kWh'],['208.110kWh'],['171.006kWh'],['27/07/22 - 31/07/22']
63,['2022-25'],['761.799kWh'],['4.915kWh/kW'],['-'],"['0,00 CHF']",['110.679kWh'],['239.586kWh'],['190.449kWh'],['20/06/22 - 23/06/22']
64,['2022-24'],['1.611MWh'],['5.938kWh/kW'],['-'],"['0,00 CHF']",['197.733kWh'],['252.651kWh'],['230.092kWh'],['13/06/22 - 19/06/22']
65,['2022-23'],['1.405MWh'],['5.181kWh/kW'],['-'],"['0,00 CHF']",['150.159kWh'],['250.656kWh'],['200.758kWh'],['06/06/22 - 12/06/22']
66,['2022-22'],['1.110MWh'],['4.092kWh/kW'],['-'],"['0,00 CHF']",['70.119kWh'],['262.203kWh'],['158.559kWh'],['30/05/22 - 05/06/22']
67,['2022-21'],['1.332MWh'],['4.912kWh/kW'],['-'],"['0,00 CHF']",['73.701kWh'],['258.504kWh'],['190.336kWh'],['23/05/22 - 29/05/22']
68,['2022-20'],['1.456MWh'],['5.368kWh/kW'],['-'],"['0,00 CHF']",['147.201kWh'],['244.404kWh'],['208.005kWh'],['16/05/22 - 22/05/22']
69,['2022-19'],['1.524MWh'],['5.619kWh/kW'],['-'],"['0,00 CHF']",['127.134kWh'],['247.608kWh'],['217.737kWh'],['09/05/22 - 15/05/22']
70,['2022-18'],['914.124kWh'],['3.370kWh/kW'],['-'],"['0,00 CHF']",['60.813kWh'],['244.896kWh'],['130.589kWh'],['02/05/22 - 08/05/22']
71,['2022-17'],['1.228MWh'],['4.527kWh/kW'],['-'],"['0,00 CHF']",['97.077kWh'],['256.374kWh'],['175.419kWh'],['25/04/22 - 01/05/22']
72,['2022-16'],['1.341MWh'],['4.945kWh/kW'],['-'],"['0,00 CHF']",['70.683kWh'],['252.276kWh'],['191.624kWh'],['18/04/22 - 24/04/22']
73,['2022-15'],['1.488MWh'],['5.485kWh/kW'],['-'],"['0,00 CHF']",['157.875kWh'],['254.880kWh'],['212.531kWh'],['11/04/22 - 17/04/22']
74,['2022-14'],['1.034MWh'],['3.811kWh/kW'],['-'],"['0,00 CHF']",['70.938kWh'],['223.791kWh'],['147.679kWh'],['04/04/22 - 10/04/22']
75,['2022-13'],['550.992kWh'],['2.031kWh/kW'],['-'],"['0,00 CHF']",['9.240kWh'],['216.117kWh'],['78.713kWh'],['28/03/22 - 03/04/22']
76,['2022-12'],['1.513MWh'],['5.577kWh/kW'],['-'],"['0,00 CHF']",['191.028kWh'],['223.107kWh'],['216.108kWh'],['21/03/22 - 27/03/22']
77,['2022-11'],['918.714kWh'],['3.387kWh/kW'],['-'],"['0,00 CHF']",['19.395kWh'],['211.266kWh'],['131.244kWh'],['14/03/22 - 20/03/22']
78,['2022-10'],['1.346MWh'],['4.964kWh/kW'],['-'],"['0,00 CHF']",['144.945kWh'],['212.886kWh'],['192.356kWh'],['07/03/22 - 13/03/22']
79,['2022-09'],['1.303MWh'],['4.802kWh/kW'],['-'],"['0,00 CHF']",['122.307kWh'],['206.925kWh'],['186.100kWh'],['28/02/22 - 06/03/22']
80,['2022-08'],['915.594kWh'],['3.375kWh/kW'],['-'],"['0,00 CHF']",['58.653kWh'],['206.187kWh'],['130.799kWh'],['21/02/22 - 27/02/22']
81,['2022-07'],['483.240kWh'],['1.782kWh/kW'],['-'],"['0,00 CHF']",['25.617kWh'],['103.464kWh'],['69.034kWh'],['14/02/22 - 20/02/22']
82,['2022-06'],['1.020MWh'],['3.759kWh/kW'],['-'],"['0,00 CHF']",['92.112kWh'],['169.953kWh'],['145.652kWh'],['07/02/22 - 13/02/22']
83,['2022-05'],['385.383kWh'],['1.421kWh/kW'],['-'],"['0,00 CHF']",['9.780kWh'],['159.210kWh'],['55.054kWh'],['31/01/22 - 06/02/22']
84,['2022-04'],['653.397kWh'],['2.409kWh/kW'],['-'],"['0,00 CHF']",['13.176kWh'],['118.509kWh'],['93.342kWh'],['24/01/22 - 30/01/22']
85,['2022-03'],['406.005kWh'],['1.497kWh/kW'],['-'],"['0,00 CHF']",['19.065kWh'],['103.410kWh'],['58.000kWh'],['17/01/22 - 23/01/22']
86,['2022-02'],['506.193kWh'],['1.866kWh/kW'],['-'],"['0,00 CHF']",['6.969kWh'],['110.220kWh'],['72.313kWh'],['10/01/22 - 16/01/22']
87,['2022-01'],['214.509kWh'],['0.791kWh/kW'],['-'],"['0,00 CHF']",['8.148kWh'],['46.803kWh'],['30.644kWh'],['03/01/22 - 09/01/22']
88,['2021-52'],['311.610kWh'],['1.149kWh/kW'],['-'],"['0,00 CHF']",['4.230kWh'],['103.341kWh'],['44.515kWh'],['27/12/21 - 02/01/22']
89,['2021-51'],['182.550kWh'],['0.673kWh/kW'],['-'],"['0,00 CHF']",['7.593kWh'],['75.417kWh'],['26.078kWh'],['20/12/21 - 26/12/21']
90,['2021-50'],['157.341kWh'],['0.580kWh/kW'],['-'],"['0,00 CHF']",['5.145kWh'],['88.194kWh'],['22.477kWh'],['13/12/21 - 19/12/21']
91,['2021-49'],['179.622kWh'],['0.662kWh/kW'],['-'],"['0,00 CHF']",['3.489kWh'],['75.087kWh'],['25.660kWh'],['06/12/21 - 12/12/21']
92,['2021-48'],['222.915kWh'],['0.822kWh/kW'],['-'],"['0,00 CHF']",['1.542kWh'],['88.698kWh'],['31.845kWh'],['29/11/21 - 05/12/21']
93,['2021-47'],['97.926kWh'],['0.361kWh/kW'],['-'],"['0,00 CHF']",['0.165kWh'],['36.156kWh'],['13.989kWh'],['22/11/21 - 28/11/21']
94,['2021-46'],['218.505kWh'],['0.806kWh/kW'],['-'],"['0,00 CHF']",['4.227kWh'],['92.337kWh'],['31.215kWh'],['15/11/21 - 21/11/21']
95,['2021-45'],['294.531kWh'],['1.086kWh/kW'],['-'],"['0,00 CHF']",['8.688kWh'],['70.389kWh'],['42.075kWh'],['08/11/21 - 14/11/21']
96,['2021-44'],['403.035kWh'],['1.486kWh/kW'],['-'],"['0,00 CHF']",['17.859kWh'],['122.061kWh'],['57.576kWh'],['01/11/21 - 07/11/21']
97,['2021-43'],['547.545kWh'],['2.019kWh/kW'],['-'],"['0,00 CHF']",['12.372kWh'],['142.770kWh'],['78.220kWh'],['25/10/21 - 31/10/21']
98,['2021-42'],['743.775kWh'],['2.742kWh/kW'],['-'],"['0,00 CHF']",['33.171kWh'],['175.182kWh'],['106.253kWh'],['18/10/21 - 24/10/21']
99,['2021-41'],['813.189kWh'],['2.998kWh/kW'],['-'],"['0,00 CHF']",['35.106kWh'],['161.856kWh'],['116.169kWh'],['11/10/21 - 17/10/21']
100,['2021-40'],['597.102kWh'],['2.201kWh/kW'],['-'],"['0,00 CHF']",['39.327kWh'],['127.605kWh'],['85.300kWh'],['04/10/21 - 10/10/21']
101,['2021-39'],['1.007MWh'],['3.713kWh/kW'],['-'],"['0,00 CHF']",['70.596kWh'],['192.792kWh'],['143.901kWh'],['27/09/21 - 03/10/21']
102,['2021-38'],['988.053kWh'],['3.643kWh/kW'],['-'],"['0,00 CHF']",['51.285kWh'],['205.245kWh'],['141.150kWh'],['20/09/21 - 26/09/21']
103,['2021-37'],['925.260kWh'],['3.411kWh/kW'],['-'],"['0,00 CHF']",['26.373kWh'],['206.787kWh'],['132.180kWh'],['13/09/21 - 19/09/21']
104,['2021-36'],['1.182MWh'],['4.358kWh/kW'],['-'],"['0,00 CHF']",['63.999kWh'],['217.875kWh'],['168.861kWh'],['06/09/21 - 12/09/21']
105,['2021-35'],['1.300MWh'],['4.792kWh/kW'],['-'],"['0,00 CHF']",['53.244kWh'],['228.864kWh'],['185.678kWh'],['30/08/21 - 05/09/21']
106,['2021-34'],['809.478kWh'],['2.984kWh/kW'],['-'],"['0,00 CHF']",['54.615kWh'],['203.952kWh'],['115.639kWh'],['23/08/21 - 29/08/21']
107,['2021-33'],['1.066MWh'],['3.931kWh/kW'],['-'],"['0,00 CHF']",['72.258kWh'],['217.299kWh'],['152.329kWh'],['16/08/21 - 22/08/21']
108,['2021-32'],['1.411MWh'],['5.201kWh/kW'],['-'],"['0,00 CHF']",['156.435kWh'],['228.348kWh'],['201.522kWh'],['09/08/21 - 15/08/21']
109,['2021-31'],['860.718kWh'],['3.173kWh/kW'],['-'],"['0,00 CHF']",['43.062kWh'],['219.270kWh'],['122.959kWh'],['02/08/21 - 08/08/21']
110,['2021-30'],['1.014MWh'],['3.737kWh/kW'],['-'],"['0,00 CHF']",['86.976kWh'],['226.686kWh'],['144.792kWh'],['26/07/21 - 01/08/21']
111,['2021-29'],['1.361MWh'],['5.019kWh/kW'],['-'],"['0,00 CHF']",['69.366kWh'],['239.496kWh'],['194.476kWh'],['19/07/21 - 25/07/21']
112,['2021-28'],['849.033kWh'],['3.130kWh/kW'],['-'],"['0,00 CHF']",['59.946kWh'],['202.134kWh'],['121.290kWh'],['12/07/21 - 18/07/21']
113,['2021-27'],['1.023MWh'],['3.772kWh/kW'],['-'],"['0,00 CHF']",['60.198kWh'],['238.956kWh'],['146.157kWh'],['05/07/21 - 11/07/21']
114,['2021-26'],['1.125MWh'],['4.148kWh/kW'],['-'],"['0,00 CHF']",['99.078kWh'],['246.339kWh'],['160.734kWh'],['28/06/21 - 04/07/21']
115,['2021-25'],['1.310MWh'],['4.828kWh/kW'],['-'],"['0,00 CHF']",['134.712kWh'],['217.353kWh'],['187.089kWh'],['21/06/21 - 27/06/21']
116,['2021-24'],['1.545MWh'],['5.695kWh/kW'],['-'],"['0,00 CHF']",['144.870kWh'],['252.153kWh'],['220.683kWh'],['14/06/21 - 20/06/21']
117,['2021-23'],['1.316MWh'],['4.853kWh/kW'],['-'],"['0,00 CHF']",['97.542kWh'],['234.423kWh'],['188.055kWh'],['07/06/21 - 13/06/21']
118,['2021-22'],['1.278MWh'],['4.712kWh/kW'],['-'],"['0,00 CHF']",['57.999kWh'],['262.701kWh'],['182.588kWh'],['31/05/21 - 06/06/21']
119,['2021-21'],['1.313MWh'],['4.840kWh/kW'],['-'],"['0,00 CHF']",['65.055kWh'],['262.461kWh'],['187.545kWh'],['24/05/21 - 30/05/21']
120,['2021-20'],['1.162MWh'],['4.285kWh/kW'],['-'],"['0,00 CHF']",['50.760kWh'],['219.327kWh'],['166.038kWh'],['17/05/21 - 23/05/21']
121,['2021-19'],['917.856kWh'],['3.384kWh/kW'],['-'],"['0,00 CHF']",['69.726kWh'],['246.954kWh'],['131.122kWh'],['10/05/21 - 16/05/21']
122,['2021-18'],['1.233MWh'],['4.545kWh/kW'],['-'],"['0,00 CHF']",['52.821kWh'],['246.261kWh'],['176.133kWh'],['03/05/21 - 09/05/21']
123,['2021-17'],['984.810kWh'],['3.631kWh/kW'],['-'],"['0,00 CHF']",['33.918kWh'],['249.405kWh'],['140.687kWh'],['26/04/21 - 02/05/21']
124,['2021-16'],['1.613MWh'],['5.946kWh/kW'],['-'],"['0,00 CHF']",['184.188kWh'],['258.171kWh'],['230.410kWh'],['19/04/21 - 25/04/21']
125,['2021-15'],['1.040MWh'],['3.833kWh/kW'],['-'],"['0,00 CHF']",['67.527kWh'],['222.159kWh'],['148.517kWh'],['12/04/21 - 18/04/21']
126,['2021-14'],['1.208MWh'],['4.455kWh/kW'],['-'],"['0,00 CHF']",['127.923kWh'],['253.833kWh'],['172.612kWh'],['05/04/21 - 11/04/21']
127,['2021-13'],['1.484MWh'],['5.470kWh/kW'],['-'],"['0,00 CHF']",['140.784kWh'],['246.816kWh'],['211.952kWh'],['29/03/21 - 04/04/21']
128,['2021-12'],['1.331MWh'],['4.905kWh/kW'],['-'],"['0,00 CHF']",['72.438kWh'],['232.200kWh'],['190.082kWh'],['22/03/21 - 28/03/21']
129,['2021-11'],['664.725kWh'],['2.450kWh/kW'],['-'],"['0,00 CHF']",['41.595kWh'],['190.584kWh'],['94.960kWh'],['15/03/21 - 21/03/21']
130,['2021-10'],['905.103kWh'],['3.337kWh/kW'],['-'],"['0,00 CHF']",['55.701kWh'],['201.918kWh'],['129.300kWh'],['08/03/21 - 14/03/21']
131,['2021-09'],['747.996kWh'],['2.758kWh/kW'],['-'],"['0,00 CHF']",['22.488kWh'],['196.422kWh'],['106.856kWh'],['01/03/21 - 07/03/21']
132,['2021-08'],['997.812kWh'],['3.679kWh/kW'],['-'],"['0,00 CHF']",['81.945kWh'],['183.006kWh'],['142.544kWh'],['22/02/21 - 28/02/21']
133,['2021-07'],['826.866kWh'],['3.048kWh/kW'],['-'],"['0,00 CHF']",['58.860kWh'],['183.546kWh'],['118.123kWh'],['15/02/21 - 21/02/21']
134,['2021-06'],['367.623kWh'],['1.355kWh/kW'],['-'],"['0,00 CHF']",['1.884kWh'],['157.929kWh'],['52.517kWh'],['08/02/21 - 14/02/21']
135,['2021-05'],['248.490kWh'],['0.916kWh/kW'],['-'],"['0,00 CHF']",['5.709kWh'],['113.964kWh'],['35.498kWh'],['01/02/21 - 07/02/21']
136,['2021-04'],['166.659kWh'],['0.614kWh/kW'],['-'],"['0,00 CHF']",['0.978kWh'],['65.919kWh'],['23.808kWh'],['25/01/21 - 31/01/21']
137,['2021-03'],['227.880kWh'],['0.840kWh/kW'],['-'],"['0,00 CHF']",['0.093kWh'],['116.412kWh'],['32.554kWh'],['18/01/21 - 24/01/21']
138,['2021-02'],['77.937kWh'],['0.287kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['45.270kWh'],['11.133kWh'],['11/01/21 - 17/01/21']
139,['2021-01'],['201.090kWh'],['0.741kWh/kW'],['-'],"['0,00 CHF']",['0.006kWh'],['96.282kWh'],['28.727kWh'],['04/01/21 - 10/01/21']
140,['2020-53'],['152.967kWh'],['0.564kWh/kW'],['-'],"['0,00 CHF']",['3.507kWh'],['69.030kWh'],['21.852kWh'],['28/12/20 - 03/01/21']
141,['2020-52'],['224.424kWh'],['0.827kWh/kW'],['-'],"['0,00 CHF']",['10.434kWh'],['89.658kWh'],['32.060kWh'],['21/12/20 - 27/12/20']
142,['2020-51'],['158.154kWh'],['0.583kWh/kW'],['-'],"['0,00 CHF']",['12.918kWh'],['44.118kWh'],['22.593kWh'],['14/12/20 - 20/12/20']
143,['2020-50'],['51.006kWh'],['0.188kWh/kW'],['-'],"['0,00 CHF']",['0.174kWh'],['23.223kWh'],['7.286kWh'],['07/12/20 - 13/12/20']
144,['2020-49'],['89.850kWh'],['0.331kWh/kW'],['-'],"['0,00 CHF']",['0.018kWh'],['61.659kWh'],['12.835kWh'],['30/11/20 - 06/12/20']
145,['2020-48'],['129.333kWh'],['0.477kWh/kW'],['-'],"['0,00 CHF']",['3.564kWh'],['72.174kWh'],['18.476kWh'],['23/11/20 - 29/11/20']
146,['2020-47'],['497.436kWh'],['1.834kWh/kW'],['-'],"['0,00 CHF']",['10.836kWh'],['110.895kWh'],['71.062kWh'],['16/11/20 - 22/11/20']
147,['2020-46'],['448.455kWh'],['1.653kWh/kW'],['-'],"['0,00 CHF']",['1.851kWh'],['124.206kWh'],['64.065kWh'],['09/11/20 - 15/11/20']
148,['2020-45'],['234.756kWh'],['0.865kWh/kW'],['-'],"['0,00 CHF']",['9.387kWh'],['114.231kWh'],['33.536kWh'],['02/11/20 - 08/11/20']
149,['2020-44'],['341.775kWh'],['1.260kWh/kW'],['-'],"['0,00 CHF']",['4.956kWh'],['102.159kWh'],['48.825kWh'],['26/10/20 - 01/11/20']
150,['2020-43'],['589.068kWh'],['2.172kWh/kW'],['-'],"['0,00 CHF']",['13.557kWh'],['120.189kWh'],['84.152kWh'],['19/10/20 - 25/10/20']
151,['2020-42'],['503.703kWh'],['1.857kWh/kW'],['-'],"['0,00 CHF']",['15.879kWh'],['132.915kWh'],['71.957kWh'],['12/10/20 - 18/10/20']
152,['2020-41'],['640.581kWh'],['2.361kWh/kW'],['-'],"['0,00 CHF']",['30.351kWh'],['160.353kWh'],['91.511kWh'],['05/10/20 - 11/10/20']
153,['2020-40'],['733.998kWh'],['2.706kWh/kW'],['-'],"['0,00 CHF']",['24.477kWh'],['164.118kWh'],['104.856kWh'],['28/09/20 - 04/10/20']
154,['2020-39'],['622.458kWh'],['2.295kWh/kW'],['-'],"['0,00 CHF']",['23.862kWh'],['169.341kWh'],['88.922kWh'],['21/09/20 - 27/09/20']
155,['2020-38'],['1.094MWh'],['4.035kWh/kW'],['-'],"['0,00 CHF']",['98.304kWh'],['203.652kWh'],['156.343kWh'],['14/09/20 - 20/09/20']
156,['2020-37'],['1.427MWh'],['5.261kWh/kW'],['-'],"['0,00 CHF']",['178.854kWh'],['224.829kWh'],['203.863kWh'],['07/09/20 - 13/09/20']
157,['2020-36'],['1.131MWh'],['4.169kWh/kW'],['-'],"['0,00 CHF']",['40.443kWh'],['220.089kWh'],['161.557kWh'],['31/08/20 - 06/09/20']
