,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
45,['Jan 20'],['906.644kWh'],['0.985kWh/kW'],['-'],['-'],['7.969kWh'],['52.439kWh'],['29.246kWh'],[]
46,['Dec 19'],['559.038kWh'],['0.607kWh/kW'],['-'],['-'],['6.259kWh'],['36.092kWh'],['18.033kWh'],[]
47,['Nov 19'],['761.958kWh'],['0.855kWh/kW'],['-'],['-'],['5.785kWh'],['50.344kWh'],['25.398kWh'],[]
48,['Oct 19'],['1.572MWh'],['1.708kWh/kW'],['-'],['-'],['10.326kWh'],['100.933kWh'],['50.712kWh'],[]
49,['Sep 19'],['2.508MWh'],['2.814kWh/kW'],['-'],['-'],['23.489kWh'],['119.344kWh'],['83.587kWh'],[]
50,['Aug 19'],['3.075MWh'],['3.339kWh/kW'],['-'],['-'],['18.726kWh'],['151.062kWh'],['99.180kWh'],[]
51,['Jul 19'],['4.154MWh'],['4.512kWh/kW'],['-'],['-'],['19.090kWh'],['181.100kWh'],['134.011kWh'],[]
52,['Jun 19'],['3.944MWh'],['4.426kWh/kW'],['-'],['-'],['42.044kWh'],['175.507kWh'],['131.465kWh'],[]
53,['May 19'],['3.282MWh'],['3.565kWh/kW'],['-'],['-'],['26.232kWh'],['164.200kWh'],['105.884kWh'],[]
54,['Apr 19'],['2.805MWh'],['3.148kWh/kW'],['-'],['-'],['0.670kWh'],['145.573kWh'],['93.484kWh'],[]
55,['Mar 19'],['2.390MWh'],['2.596kWh/kW'],['-'],['-'],['11.374kWh'],['123.875kWh'],['77.092kWh'],[]
56,['Feb 19'],['1.244MWh'],['1.496kWh/kW'],['-'],['-'],['0.000kWh'],['78.401kWh'],['44.438kWh'],[]
57,['Jan 19'],['567.307kWh'],['0.616kWh/kW'],['-'],['-'],['0.000kWh'],['43.615kWh'],['18.300kWh'],[]
58,['Dec 18'],['384.905kWh'],['0.418kWh/kW'],['-'],['-'],['0.093kWh'],['27.132kWh'],['12.416kWh'],[]
59,['Nov 18'],['551.383kWh'],['0.619kWh/kW'],['-'],['-'],['4.105kWh'],['43.724kWh'],['18.379kWh'],[]
60,['Oct 18'],['1.420MWh'],['1.542kWh/kW'],['-'],['-'],['6.466kWh'],['74.122kWh'],['45.791kWh'],[]
61,['Sep 18'],['2.414MWh'],['2.709kWh/kW'],['-'],['-'],['14.886kWh'],['107.935kWh'],['80.460kWh'],[]
62,['Aug 18'],['3.293MWh'],['3.577kWh/kW'],['-'],['-'],['9.474kWh'],['143.081kWh'],['106.225kWh'],[]
63,['Jul 18'],['4.277MWh'],['4.645kWh/kW'],['-'],['-'],['62.588kWh'],['177.645kWh'],['137.968kWh'],[]
64,['Jun 18'],['4.267MWh'],['4.789kWh/kW'],['-'],['-'],['38.152kWh'],['177.236kWh'],['142.222kWh'],[]
65,['May 18'],['3.529MWh'],['3.833kWh/kW'],['-'],['-'],['24.415kWh'],['178.535kWh'],['113.848kWh'],[]
66,['Apr 18'],['3.614MWh'],['4.056kWh/kW'],['-'],['-'],['52.667kWh'],['150.858kWh'],['120.469kWh'],[]
67,['Mar 18'],['1.818MWh'],['1.974kWh/kW'],['-'],['-'],['5.896kWh'],['127.115kWh'],['58.630kWh'],[]
68,['Feb 18'],['810.293kWh'],['0.974kWh/kW'],['-'],['-'],['1.977kWh'],['65.626kWh'],['28.939kWh'],[]
69,['Jan 18'],['748.137kWh'],['0.813kWh/kW'],['-'],['-'],['3.604kWh'],['51.879kWh'],['24.133kWh'],[]
70,['Dec 17'],['401.549kWh'],['0.436kWh/kW'],['-'],['-'],['0.000kWh'],['33.203kWh'],['12.953kWh'],[]
71,['Nov 17'],['737.183kWh'],['0.827kWh/kW'],['-'],['-'],['4.150kWh'],['56.251kWh'],['24.572kWh'],[]
72,['Oct 17'],['1.875MWh'],['2.037kWh/kW'],['-'],['-'],['11.247kWh'],['95.109kWh'],['60.492kWh'],[]
73,['Sep 17'],['2.505MWh'],['2.811kWh/kW'],['-'],['-'],['16.132kWh'],['130.121kWh'],['83.492kWh'],[]
74,['Aug 17'],['3.430MWh'],['3.726kWh/kW'],['-'],['-'],['20.695kWh'],['158.000kWh'],['110.646kWh'],[]
75,['Jul 17'],['3.311MWh'],['3.596kWh/kW'],['-'],['-'],['29.464kWh'],['161.244kWh'],['106.791kWh'],[]
76,['Jun 17'],['4.206MWh'],['4.720kWh/kW'],['-'],['-'],['58.331kWh'],['190.980kWh'],['140.195kWh'],[]
77,['May 17'],['4.213MWh'],['4.576kWh/kW'],['-'],['-'],['42.650kWh'],['184.742kWh'],['135.898kWh'],[]
78,['Apr 17'],['3.189MWh'],['3.579kWh/kW'],['-'],['-'],['5.435kWh'],['169.881kWh'],['106.287kWh'],[]
79,['Mar 17'],['2.676MWh'],['2.906kWh/kW'],['-'],['-'],['8.261kWh'],['129.621kWh'],['86.313kWh'],[]
80,['Feb 17'],['1.238MWh'],['1.489kWh/kW'],['-'],['-'],['5.691kWh'],['87.567kWh'],['44.217kWh'],[]
81,['Jan 17'],['47.056kWh'],['0.051kWh/kW'],['-'],['-'],['0.000kWh'],['25.891kWh'],['1.517kWh'],[]
82,['Dec 16'],['546.355kWh'],['0.593kWh/kW'],['-'],['-'],['7.362kWh'],['34.228kWh'],['17.624kWh'],[]
83,['Nov 16'],['774.871kWh'],['0.870kWh/kW'],['-'],['-'],['7.345kWh'],['59.355kWh'],['25.829kWh'],[]
84,['Oct 16'],['1.428MWh'],['1.551kWh/kW'],['-'],['-'],['12.276kWh'],['95.605kWh'],['46.053kWh'],[]
85,['Sep 16'],['2.737MWh'],['3.072kWh/kW'],['-'],['-'],['23.761kWh'],['130.821kWh'],['91.235kWh'],[]
86,['Aug 16'],['3.676MWh'],['3.992kWh/kW'],['-'],['-'],['26.985kWh'],['162.785kWh'],['118.572kWh'],[]
87,['Jul 16'],['3.914MWh'],['4.251kWh/kW'],['-'],['-'],['29.850kWh'],['184.026kWh'],['126.257kWh'],[]
88,['Jun 16'],['3.184MWh'],['3.574kWh/kW'],['-'],['-'],['33.144kWh'],['172.126kWh'],['106.143kWh'],[]
89,['May 16'],['3.679MWh'],['3.996kWh/kW'],['-'],['-'],['22.795kWh'],['190.637kWh'],['118.680kWh'],[]
90,['Apr 16'],['2.893MWh'],['3.247kWh/kW'],['-'],['-'],['28.636kWh'],['172.380kWh'],['96.437kWh'],[]
91,['Mar 16'],['2.057MWh'],['2.234kWh/kW'],['-'],['-'],['1.487kWh'],['128.139kWh'],['66.354kWh'],[]
92,['Feb 16'],['922.402kWh'],['1.071kWh/kW'],['-'],['-'],['1.567kWh'],['65.685kWh'],['31.806kWh'],[]
93,['Jan 16'],['340.663kWh'],['0.478kWh/kW'],['-'],['-'],['0.000kWh'],['44.569kWh'],['14.194kWh'],['Partial Month (24 days)']
