,country,name,sid,id
0,turkey,M_emo,65542,73867
1,turkey,ZeytinSolar,4949,6198
2,turkey,emt,51543,57374
3,turkey,Inonu University BAP  4.6kWp,60126,67645
4,turkey,manolya69,34916,38165
5,turkey,arkel_10k,47872,52646
6,turkey,Karagomlek,97780,112055
7,turkey,bulut,43384,47609
8,turkey,kapaklica,87762,99670
9,turkey,GURU-1,48997,53854
