,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
35,['2018-41'],['420.971kWh'],['1.708kWh/kW'],['-'],"['0,00 CHF']",['49.913kWh'],['67.436kWh'],['60.138kWh'],['08/10/18 - 14/10/18']
36,['2018-40'],['431.462kWh'],['1.751kWh/kW'],['-'],"['0,00 CHF']",['30.965kWh'],['81.998kWh'],['61.637kWh'],['01/10/18 - 07/10/18']
37,['2018-39'],['632.240kWh'],['2.566kWh/kW'],['-'],"['0,00 CHF']",['65.828kWh'],['119.788kWh'],['90.320kWh'],['24/09/18 - 30/09/18']
38,['2018-38'],['584.008kWh'],['2.370kWh/kW'],['-'],"['0,00 CHF']",['59.728kWh'],['103.425kWh'],['83.429kWh'],['17/09/18 - 23/09/18']
39,['2018-37'],['719.570kWh'],['2.920kWh/kW'],['-'],"['0,00 CHF']",['87.751kWh'],['116.879kWh'],['102.795kWh'],['10/09/18 - 16/09/18']
40,['2018-36'],['753.890kWh'],['3.060kWh/kW'],['-'],"['0,00 CHF']",['55.658kWh'],['133.066kWh'],['107.698kWh'],['03/09/18 - 09/09/18']
41,['2018-35'],['687.254kWh'],['2.789kWh/kW'],['-'],"['0,00 CHF']",['49.400kWh'],['135.220kWh'],['98.179kWh'],['27/08/18 - 02/09/18']
42,['2018-34'],['855.202kWh'],['3.471kWh/kW'],['-'],"['0,00 CHF']",['42.617kWh'],['152.230kWh'],['122.171kWh'],['20/08/18 - 26/08/18']
43,['2018-33'],['872.017kWh'],['3.539kWh/kW'],['-'],"['0,00 CHF']",['67.383kWh'],['161.103kWh'],['124.573kWh'],['13/08/18 - 19/08/18']
44,['2018-32'],['965.165kWh'],['3.917kWh/kW'],['-'],"['0,00 CHF']",['81.884kWh'],['161.156kWh'],['137.880kWh'],['06/08/18 - 12/08/18']
45,['2018-31'],['1.003MWh'],['4.071kWh/kW'],['-'],"['0,00 CHF']",['98.240kWh'],['163.301kWh'],['143.291kWh'],['30/07/18 - 05/08/18']
46,['2018-30'],['1.025MWh'],['4.160kWh/kW'],['-'],"['0,00 CHF']",['64.179kWh'],['170.001kWh'],['146.411kWh'],['23/07/18 - 29/07/18']
47,['2018-29'],['1.023MWh'],['4.150kWh/kW'],['-'],"['0,00 CHF']",['82.022kWh'],['182.153kWh'],['146.084kWh'],['16/07/18 - 22/07/18']
48,['2018-28'],['1.168MWh'],['4.741kWh/kW'],['-'],"['0,00 CHF']",['129.868kWh'],['192.597kWh'],['166.886kWh'],['09/07/18 - 15/07/18']
49,['2018-27'],['1.013MWh'],['4.111kWh/kW'],['-'],"['0,00 CHF']",['98.020kWh'],['184.863kWh'],['144.688kWh'],['02/07/18 - 08/07/18']
50,['2018-26'],['1.313MWh'],['5.330kWh/kW'],['-'],"['0,00 CHF']",['168.375kWh'],['200.194kWh'],['187.606kWh'],['25/06/18 - 01/07/18']
51,['2018-25'],['1.278MWh'],['5.187kWh/kW'],['-'],"['0,00 CHF']",['155.956kWh'],['205.121kWh'],['182.591kWh'],['18/06/18 - 24/06/18']
52,['2018-24'],['935.925kWh'],['3.798kWh/kW'],['-'],"['0,00 CHF']",['66.084kWh'],['182.300kWh'],['133.703kWh'],['11/06/18 - 17/06/18']
53,['2018-23'],['973.056kWh'],['3.949kWh/kW'],['-'],"['0,00 CHF']",['101.428kWh'],['161.638kWh'],['139.008kWh'],['04/06/18 - 10/06/18']
54,['2018-22'],['1.014MWh'],['4.117kWh/kW'],['-'],"['0,00 CHF']",['121.630kWh'],['173.277kWh'],['144.909kWh'],['28/05/18 - 03/06/18']
55,['2018-21'],['931.896kWh'],['3.782kWh/kW'],['-'],"['0,00 CHF']",['47.848kWh'],['177.387kWh'],['133.128kWh'],['21/05/18 - 27/05/18']
56,['2018-20'],['850.610kWh'],['3.452kWh/kW'],['-'],"['0,00 CHF']",['54.480kWh'],['156.231kWh'],['121.515kWh'],['14/05/18 - 20/05/18']
57,['2018-19'],['781.918kWh'],['3.173kWh/kW'],['-'],"['0,00 CHF']",['28.482kWh'],['176.224kWh'],['111.702kWh'],['07/05/18 - 13/05/18']
58,['2018-18'],['814.659kWh'],['3.306kWh/kW'],['-'],"['0,00 CHF']",['74.410kWh'],['163.229kWh'],['116.379kWh'],['30/04/18 - 06/05/18']
59,['2018-17'],['795.821kWh'],['3.230kWh/kW'],['-'],"['0,00 CHF']",['19.197kWh'],['167.917kWh'],['113.688kWh'],['23/04/18 - 29/04/18']
60,['2018-16'],['943.801kWh'],['3.830kWh/kW'],['-'],"['0,00 CHF']",['73.858kWh'],['156.330kWh'],['134.828kWh'],['16/04/18 - 22/04/18']
61,['2018-15'],['714.500kWh'],['2.900kWh/kW'],['-'],"['0,00 CHF']",['65.029kWh'],['130.374kWh'],['102.071kWh'],['09/04/18 - 15/04/18']
62,['2018-14'],['585.789kWh'],['2.378kWh/kW'],['-'],"['0,00 CHF']",['55.017kWh'],['147.765kWh'],['83.684kWh'],['02/04/18 - 08/04/18']
63,['2018-13'],['430.845kWh'],['1.749kWh/kW'],['-'],"['0,00 CHF']",['35.462kWh'],['87.892kWh'],['61.549kWh'],['26/03/18 - 01/04/18']
64,['2018-12'],['457.920kWh'],['1.858kWh/kW'],['-'],"['0,00 CHF']",['3.954kWh'],['118.268kWh'],['65.417kWh'],['19/03/18 - 25/03/18']
65,['2018-11'],['399.125kWh'],['1.620kWh/kW'],['-'],"['0,00 CHF']",['11.729kWh'],['106.498kWh'],['57.017kWh'],['12/03/18 - 18/03/18']
66,['2018-10'],['275.534kWh'],['1.118kWh/kW'],['-'],"['0,00 CHF']",['2.233kWh'],['96.632kWh'],['39.362kWh'],['05/03/18 - 11/03/18']
67,['2018-09'],['125.100kWh'],['0.508kWh/kW'],['-'],"['0,00 CHF']",['1.846kWh'],['51.418kWh'],['17.871kWh'],['26/02/18 - 04/03/18']
68,['2018-08'],['246.693kWh'],['1.001kWh/kW'],['-'],"['0,00 CHF']",['22.114kWh'],['64.412kWh'],['35.241kWh'],['19/02/18 - 25/02/18']
69,['2018-07'],['207.927kWh'],['0.844kWh/kW'],['-'],"['0,00 CHF']",['12.108kWh'],['57.138kWh'],['29.703kWh'],['12/02/18 - 18/02/18']
70,['2018-06'],['199.691kWh'],['0.810kWh/kW'],['-'],"['0,00 CHF']",['9.582kWh'],['50.290kWh'],['28.527kWh'],['05/02/18 - 11/02/18']
71,['2018-05'],['161.063kWh'],['0.654kWh/kW'],['-'],"['0,00 CHF']",['7.458kWh'],['38.617kWh'],['23.009kWh'],['29/01/18 - 04/02/18']
72,['2018-04'],['157.322kWh'],['0.638kWh/kW'],['-'],"['0,00 CHF']",['7.328kWh'],['40.739kWh'],['22.474kWh'],['22/01/18 - 28/01/18']
73,['2018-03'],['112.029kWh'],['0.455kWh/kW'],['-'],"['0,00 CHF']",['7.397kWh'],['28.693kWh'],['16.004kWh'],['15/01/18 - 21/01/18']
74,['2018-02'],['139.916kWh'],['0.568kWh/kW'],['-'],"['0,00 CHF']",['8.983kWh'],['38.001kWh'],['19.988kWh'],['08/01/18 - 14/01/18']
75,['2018-01'],['91.748kWh'],['0.372kWh/kW'],['-'],"['0,00 CHF']",['3.196kWh'],['21.632kWh'],['13.106kWh'],['01/01/18 - 07/01/18']
76,['2017-52'],['87.658kWh'],['0.356kWh/kW'],['-'],"['0,00 CHF']",['6.858kWh'],['26.001kWh'],['12.522kWh'],['25/12/17 - 31/12/17']
77,['2017-51'],['87.482kWh'],['0.355kWh/kW'],['-'],"['0,00 CHF']",['3.147kWh'],['26.629kWh'],['12.497kWh'],['18/12/17 - 24/12/17']
78,['2017-50'],['82.501kWh'],['0.335kWh/kW'],['-'],"['0,00 CHF']",['1.660kWh'],['18.088kWh'],['11.785kWh'],['11/12/17 - 17/12/17']
79,['2017-49'],['87.715kWh'],['0.356kWh/kW'],['-'],"['0,00 CHF']",['3.626kWh'],['28.370kWh'],['12.530kWh'],['04/12/17 - 10/12/17']
80,['2017-48'],['82.151kWh'],['0.333kWh/kW'],['-'],"['0,00 CHF']",['3.871kWh'],['20.814kWh'],['11.735kWh'],['27/11/17 - 03/12/17']
81,['2017-47'],['104.282kWh'],['0.423kWh/kW'],['-'],"['0,00 CHF']",['6.699kWh'],['32.006kWh'],['14.897kWh'],['20/11/17 - 26/11/17']
82,['2017-46'],['176.971kWh'],['0.718kWh/kW'],['-'],"['0,00 CHF']",['8.264kWh'],['43.430kWh'],['25.281kWh'],['13/11/17 - 19/11/17']
83,['2017-45'],['124.867kWh'],['0.507kWh/kW'],['-'],"['0,00 CHF']",['6.749kWh'],['28.452kWh'],['17.838kWh'],['06/11/17 - 12/11/17']
84,['2017-44'],['274.830kWh'],['1.115kWh/kW'],['-'],"['0,00 CHF']",['13.199kWh'],['58.746kWh'],['39.261kWh'],['30/10/17 - 05/11/17']
85,['2017-43'],['240.076kWh'],['0.974kWh/kW'],['-'],"['0,00 CHF']",['12.543kWh'],['55.135kWh'],['34.296kWh'],['23/10/17 - 29/10/17']
86,['2017-42'],['332.047kWh'],['1.348kWh/kW'],['-'],"['0,00 CHF']",['22.195kWh'],['63.655kWh'],['47.435kWh'],['16/10/17 - 22/10/17']
87,['2017-41'],['393.907kWh'],['1.599kWh/kW'],['-'],"['0,00 CHF']",['29.445kWh'],['74.152kWh'],['56.272kWh'],['09/10/17 - 15/10/17']
88,['2017-40'],['450.907kWh'],['1.830kWh/kW'],['-'],"['0,00 CHF']",['39.430kWh'],['76.442kWh'],['64.415kWh'],['02/10/17 - 08/10/17']
89,['2017-39'],['444.938kWh'],['1.806kWh/kW'],['-'],"['0,00 CHF']",['40.447kWh'],['80.595kWh'],['63.562kWh'],['25/09/17 - 01/10/17']
90,['2017-38'],['618.676kWh'],['2.511kWh/kW'],['-'],"['0,00 CHF']",['71.206kWh'],['109.229kWh'],['88.382kWh'],['18/09/17 - 24/09/17']
91,['2017-37'],['495.495kWh'],['2.011kWh/kW'],['-'],"['0,00 CHF']",['31.217kWh'],['111.793kWh'],['70.785kWh'],['11/09/17 - 17/09/17']
92,['2017-36'],['456.776kWh'],['1.854kWh/kW'],['-'],"['0,00 CHF']",['3.241kWh'],['116.366kWh'],['65.253kWh'],['04/09/17 - 10/09/17']
93,['2017-35'],['536.038kWh'],['2.175kWh/kW'],['-'],"['0,00 CHF']",['13.192kWh'],['126.239kWh'],['76.576kWh'],['28/08/17 - 03/09/17']
94,['2017-34'],['726.331kWh'],['2.948kWh/kW'],['-'],"['0,00 CHF']",['54.374kWh'],['147.033kWh'],['103.761kWh'],['21/08/17 - 27/08/17']
95,['2017-33'],['899.846kWh'],['3.652kWh/kW'],['-'],"['0,00 CHF']",['107.628kWh'],['152.315kWh'],['128.549kWh'],['14/08/17 - 20/08/17']
96,['2017-32'],['731.980kWh'],['2.971kWh/kW'],['-'],"['0,00 CHF']",['27.821kWh'],['160.073kWh'],['104.568kWh'],['07/08/17 - 13/08/17']
97,['2017-31'],['710.585kWh'],['2.884kWh/kW'],['-'],"['0,00 CHF']",['31.771kWh'],['152.523kWh'],['101.512kWh'],['31/07/17 - 06/08/17']
98,['2017-30'],['773.358kWh'],['3.139kWh/kW'],['-'],"['0,00 CHF']",['83.845kWh'],['138.848kWh'],['110.479kWh'],['24/07/17 - 30/07/17']
99,['2017-29'],['835.241kWh'],['3.390kWh/kW'],['-'],"['0,00 CHF']",['66.238kWh'],['172.159kWh'],['119.320kWh'],['17/07/17 - 23/07/17']
100,['2017-28'],['745.380kWh'],['3.025kWh/kW'],['-'],"['0,00 CHF']",['38.566kWh'],['166.193kWh'],['106.482kWh'],['10/07/17 - 16/07/17']
101,['2017-27'],['523.172kWh'],['2.123kWh/kW'],['-'],"['0,00 CHF']",['0.155kWh'],['186.839kWh'],['74.738kWh'],['03/07/17 - 09/07/17']
102,['2017-26'],['623.365kWh'],['2.530kWh/kW'],['-'],"['0,00 CHF']",['7.338kWh'],['182.798kWh'],['89.052kWh'],['26/06/17 - 02/07/17']
103,['2017-25'],['649.039kWh'],['2.634kWh/kW'],['-'],"['0,00 CHF']",['0.845kWh'],['174.692kWh'],['92.719kWh'],['19/06/17 - 25/06/17']
