,Name,NumberOfPanels,PanelMaxPower,Size,PanelBrand,Orientation,NumberOfInverters,InverterBrand,InverterSize,Postcode,InstallationDate,Shading,Tilt,Comments
0,Penth2 ,176,200W,35200W,SolarFabrik,East West,7,SolarMax,28000W,null,21/12/12,No,35.0 Degrees,
