,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
115,['11/02/21'],['0.562kWh'],['0.029kWh/kW'],['0.562kWh'],['0.180kW'],['2:00PM'],['Showers'],,['Updated 17:45 UTC+1:00']
116,['1 DAY GAP'],[],[],[],[],[],[],,[]
117,['09/02/21'],['1.129kWh'],['0.058kWh/kW'],['1.129kWh'],['0.288kW'],['11:25AM'],['Showers'],,['Updated 17:21 UTC+1:00']
118,['12 DAY GAP'],[],[],[],[],[],[],,[]
119,['27/01/21'],['0.038kWh'],['0.002kWh/kW'],['0.038kWh'],['0.060kW'],['12:40PM'],['Showers'],,['Updated 13:02 UTC+1:00']
120,['26/01/21'],['0.428kWh'],['0.022kWh/kW'],['0.428kWh'],['0.216kW'],['12:50PM'],['Showers'],,['Updated 16:43 UTC+1:00']
121,['13 DAY GAP'],[],[],[],[],[],[],,[]
122,['12/01/21'],['1.362kWh'],['0.070kWh/kW'],['1.362kWh'],['0.720kW'],['9:50AM'],['Showers'],,['Updated 15:15 UTC+1:00']
123,['11/01/21'],['6.435kWh'],['0.330kWh/kW'],['6.435kWh'],['2.100kW'],['1:40PM'],['Cloudy'],,['Updated 17:12 UTC+1:00']
124,['10/01/21'],['4.695kWh'],['0.241kWh/kW'],['4.695kWh'],['1.500kW'],['12:40PM'],['Cloudy'],,['Updated 17:01 UTC+1:00']
125,['09/01/21'],['3.283kWh'],['0.168kWh/kW'],['3.283kWh'],['1.200kW'],['12:10PM'],['Showers'],,['Updated 16:08 UTC+1:00']
126,['08/01/21'],['1.914kWh'],['0.098kWh/kW'],['1.914kWh'],['0.708kW'],['2:15PM'],['Showers'],,['Updated 16:44 UTC+1:00']
127,['07/01/21'],['1.912kWh'],['0.098kWh/kW'],['1.912kWh'],['0.732kW'],['1:15PM'],['Showers'],,['Updated 16:36 UTC+1:00']
128,['06/01/21'],['1.760kWh'],['0.090kWh/kW'],['1.760kWh'],['0.612kW'],['12:15PM'],['Showers'],,['Updated 15:48 UTC+1:00']
129,['05/01/21'],['3.957kWh'],['0.203kWh/kW'],['3.957kWh'],['0.852kW'],['1:40PM'],['Cloudy'],,['Updated 18:35 UTC+1:00']
130,['04/01/21'],['5.459kWh'],['0.280kWh/kW'],['5.459kWh'],['1.356kW'],['12:55PM'],['Cloudy'],,['Updated 17:24 UTC+1:00']
131,['03/01/21'],['5.239kWh'],['0.269kWh/kW'],['5.239kWh'],['2.700kW'],['1:05PM'],['Cloudy'],,['Updated 16:49 UTC+1:00']
132,['2 DAY GAP'],[],[],[],[],[],[],,[]
133,['31/12/20'],['10.064kWh'],['0.516kWh/kW'],['10.064kWh'],['3.756kW'],['12:50PM'],['Partly Cloudy'],,['Updated 15:14 UTC+1:00']
134,['3 DAY GAP'],[],[],[],[],[],[],,[]
135,['27/12/20'],['11.784kWh'],['0.604kWh/kW'],['11.784kWh'],['2.952kW'],['12:00PM'],['Partly Cloudy'],,['Updated 16:39 UTC+1:00']
136,['26/12/20'],['29.403kWh'],['1.508kWh/kW'],['29.403kWh'],['7.152kW'],['12:50PM'],['Fine'],,['Updated 17:02 UTC+1:00']
137,['2 DAY GAP'],[],[],[],[],[],[],,[]
138,['23/12/20'],['1.854kWh'],['0.095kWh/kW'],['1.854kWh'],['1.128kW'],['2:45PM'],['Showers'],,['Updated 16:49 UTC+1:00']
139,['22/12/20'],['21.296kWh'],['1.092kWh/kW'],['21.296kWh'],['8.304kW'],['11:45AM'],['Fine'],,['Updated 16:49 UTC+1:00']
140,['2 DAY GAP'],[],[],[],[],[],[],,[]
141,['19/12/20'],['8.800kWh'],['0.451kWh/kW'],['8.800kWh'],['2.988kW'],['12:40PM'],['Partly Cloudy'],,['Updated 16:32 UTC+1:00']
142,['18/12/20'],['1.715kWh'],['0.088kWh/kW'],['1.715kWh'],['2.280kW'],['3:20PM'],['Showers'],,['Updated 16:51 UTC+1:00']
143,['3 DAY GAP'],[],[],[],[],[],[],,[]
144,['14/12/20'],['24.983kWh'],['1.281kWh/kW'],['24.983kWh'],['7.788kW'],['12:10PM'],['Fine'],,['Updated 16:57 UTC+1:00']
145,['2 DAY GAP'],[],[],[],[],[],[],,[]
146,['11/12/20'],['1.583kWh'],['0.081kWh/kW'],['1.583kWh'],['0.732kW'],['11:25AM'],['Showers'],,['Updated 15:56 UTC+1:00']
147,['6 DAY GAP'],[],[],[],[],[],[],,[]
148,['04/12/20'],['8.348kWh'],['0.428kWh/kW'],['8.348kWh'],['3.552kW'],['2:40PM'],['Mostly Cloudy'],,['Updated 16:54 UTC+1:00']
149,['03/12/20'],['19.235kWh'],['0.986kWh/kW'],['19.235kWh'],['10.764kW'],['11:40AM'],['Fine'],,['Updated 16:50 UTC+1:00']
150,['1 DAY GAP'],[],[],[],[],[],[],,[]
151,['01/12/20'],['0.959kWh'],['0.049kWh/kW'],['0.959kWh'],['0.468kW'],['11:40AM'],['Showers'],,['Updated 15:57 UTC+1:00']
152,['30/11/20'],['5.456kWh'],['0.280kWh/kW'],['5.456kWh'],['1.344kW'],['1:05PM'],['Cloudy'],,['Updated 16:45 UTC+1:00']
153,['29/11/20'],['2.961kWh'],['0.152kWh/kW'],['2.961kWh'],['0.732kW'],['1:20PM'],['Showers'],,['Updated 16:32 UTC+1:00']
154,['28/11/20'],['4.902kWh'],['0.251kWh/kW'],['4.902kWh'],['1.128kW'],['1:45PM'],['Cloudy'],,['Updated 16:37 UTC+1:00']
155,['27/11/20'],['8.347kWh'],['0.428kWh/kW'],['8.347kWh'],['2.580kW'],['10:20AM'],['Mostly Cloudy'],,['Updated 16:48 UTC+1:00']
156,['26/11/20'],['5.822kWh'],['0.299kWh/kW'],['5.822kWh'],['2.796kW'],['12:00PM'],['Partly Cloudy'],,['Updated 14:47 UTC+1:00']
157,['25/11/20'],['3.804kWh'],['0.195kWh/kW'],['3.804kWh'],['1.392kW'],['12:40PM'],['Cloudy'],,['Updated 16:52 UTC+1:00']
158,['24/11/20'],['0.988kWh'],['0.051kWh/kW'],['0.988kWh'],['1.032kW'],['2:50PM'],['Showers'],,['Updated 16:58 UTC+1:00']
159,['23/11/20'],['30.607kWh'],['1.570kWh/kW'],['30.607kWh'],['9.408kW'],['12:15PM'],['Fine'],,['Updated 17:04 UTC+1:00']
160,['22/11/20'],['17.751kWh'],['0.910kWh/kW'],['17.751kWh'],['6.036kW'],['1:55PM'],['Fine'],,['Updated 16:57 UTC+1:00']
161,['21/11/20'],['36.903kWh'],['1.892kWh/kW'],['36.903kWh'],['10.272kW'],['12:25PM'],['Fine'],,['Updated 17:07 UTC+1:00']
162,['20/11/20'],['1.538kWh'],['0.079kWh/kW'],['1.538kWh'],['1.332kW'],['3:05PM'],['Showers'],,['Updated 17:01 UTC+1:00']
163,['19/11/20'],['4.007kWh'],['0.205kWh/kW'],['4.007kWh'],['4.464kW'],['3:00PM'],['Cloudy'],,['Updated 17:08 UTC+1:00']
164,['1 DAY GAP'],[],[],[],[],[],[],,[]
165,['17/11/20'],['37.047kWh'],['1.900kWh/kW'],['37.047kWh'],['9.516kW'],['11:10AM'],['Fine'],,['Updated 17:05 UTC+1:00']
166,['1 DAY GAP'],[],[],[],[],[],[],,[]
167,['15/11/20'],['41.796kWh'],['2.143kWh/kW'],['41.796kWh'],['9.384kW'],['11:50AM'],['Fine'],,['Updated 16:58 UTC+1:00']
