,Name,NumberOfPanels,PanelMaxPower,Size,PanelBrand,Orientation,NumberOfInverters,InverterBrand,InverterSize,Postcode,InstallationDate,Shading,Tilt,Comments
0,DSE ,48,310W,14880W,Trina,East West,1,SolarEdge 12.5k,12500W,null,23/05/19,No,10.0 Degrees,
