,country,name,sid,id
0,latvia,Laucese,86674,98374
1,latvia,krotes10b,88869,100927
2,latvia,Bauska_LV,87858,99772
3,latvia,Onion field,93170,106435
4,latvia,Parka,95830,109701
5,latvia,Inchukalns gigaplant,91766,104590
6,latvia,Marupe 5250w,55504,62380
7,latvia,KatlaFcuk,98110,112442
8,latvia,sus69,85760,97282
9,latvia,Rugp1,61278,68974
