,country,name,sid,id
0,estonia,Sarghaua elektrijaam,43888,48184
1,estonia,Kahu-Jaani,88074,100018
2,estonia,Kursi 10kW,69832,78759
3,estonia,Madise tuulik,58330,65627
4,estonia,NorthCross,83345,94414
5,estonia,DarkleSol,62116,69904
6,estonia,4 kW-Offgrid-9kWh battery,90809,103347
7,estonia,Madise elektrijaam,58152,65421
