,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
47,['18/08/23'],['85.461kWh'],['4.998kWh/kW'],['-'],['10.789kW'],['1:20PM'],['Partly Cloudy'],,['Updated 22:57 UTC+2:00']
48,['17/08/23'],['57.978kWh'],['3.391kWh/kW'],['-'],['10.692kW'],['1:20PM'],['Mostly Cloudy'],,['Updated 23:01 UTC+2:00']
49,['16/08/23'],['84.756kWh'],['4.956kWh/kW'],['-'],['10.864kW'],['1:20PM'],['Partly Cloudy'],,['Updated 23:07 UTC+2:00']
50,['15/08/23'],['72.879kWh'],['4.262kWh/kW'],['-'],['12.438kW'],['12:35PM'],['Partly Cloudy'],,['Updated 22:59 UTC+2:00']
51,['14/08/23'],['75.111kWh'],['4.392kWh/kW'],['-'],['11.241kW'],['1:05PM'],['Partly Cloudy'],,['Updated 23:01 UTC+2:00']
52,['13/08/23'],['68.946kWh'],['4.032kWh/kW'],['-'],['11.187kW'],['1:35PM'],['Partly Cloudy'],,['Updated 23:06 UTC+2:00']
53,['12/08/23'],['56.277kWh'],['3.291kWh/kW'],['-'],['11.183kW'],['2:35PM'],['Mostly Cloudy'],,['Updated 23:06 UTC+2:00']
54,['11/08/23'],['90.861kWh'],['5.314kWh/kW'],['-'],['11.183kW'],['1:20PM'],['Fine'],,['Updated 23:09 UTC+2:00']
55,['10/08/23'],['91.416kWh'],['5.346kWh/kW'],['-'],['11.470kW'],['1:20PM'],['Fine'],,['Updated 23:12 UTC+2:00']
56,['09/08/23'],['42.927kWh'],['2.510kWh/kW'],['-'],['8.231kW'],['1:20PM'],['Mostly Cloudy'],,['Updated 22:59 UTC+2:00']
57,['08/08/23'],['82.056kWh'],['4.799kWh/kW'],['-'],['12.303kW'],['11:35AM'],['Partly Cloudy'],,['Updated 23:01 UTC+2:00']
58,['07/08/23'],['63.168kWh'],['3.694kWh/kW'],['-'],['13.842kW'],['1:35PM'],['Mostly Cloudy'],,['Updated 23:05 UTC+2:00']
59,['06/08/23'],['47.130kWh'],['2.756kWh/kW'],['-'],['11.961kW'],['2:50PM'],['Mostly Cloudy'],,['Updated 23:20 UTC+2:00']
60,['05/08/23'],['54.096kWh'],['3.164kWh/kW'],['-'],['13.555kW'],['11:50AM'],['Mostly Cloudy'],,['Updated 23:06 UTC+2:00']
61,['04/08/23'],['65.982kWh'],['3.859kWh/kW'],['-'],['12.573kW'],['12:35PM'],['Mostly Cloudy'],,['Updated 23:13 UTC+2:00']
62,['03/08/23'],['99.102kWh'],['5.795kWh/kW'],['-'],['12.905kW'],['12:05PM'],['Fine'],,['Updated 23:16 UTC+2:00']
63,['02/08/23'],['69.846kWh'],['4.085kWh/kW'],['-'],['13.079kW'],['1:20PM'],['Partly Cloudy'],,['Updated 22:44 UTC+2:00']
64,['01/08/23'],['41.772kWh'],['2.443kWh/kW'],['-'],['15.272kW'],['2:35PM'],['Cloudy'],,['Updated 23:23 UTC+2:00']
65,['31/07/23'],['84.309kWh'],['4.930kWh/kW'],['-'],['12.314kW'],['1:35PM'],['Partly Cloudy'],,['Updated 23:22 UTC+2:00']
66,['30/07/23'],['85.584kWh'],['5.005kWh/kW'],['-'],['13.955kW'],['12:35PM'],['Fine'],,['Updated 23:25 UTC+2:00']
67,['29/07/23'],['45.630kWh'],['2.668kWh/kW'],['-'],['12.107kW'],['12:20PM'],['Mostly Cloudy'],,['Updated 23:11 UTC+2:00']
68,['28/07/23'],['61.482kWh'],['3.595kWh/kW'],['-'],['13.366kW'],['11:35AM'],['Mostly Cloudy'],,['Updated 23:15 UTC+2:00']
69,['27/07/23'],['66.903kWh'],['3.912kWh/kW'],['-'],['14.462kW'],['2:50PM'],['Mostly Cloudy'],,['Updated 23:21 UTC+2:00']
70,['26/07/23'],['68.184kWh'],['3.987kWh/kW'],['-'],['13.554kW'],['12:35PM'],['Mostly Cloudy'],,['Updated 23:25 UTC+2:00']
71,['25/07/23'],['64.605kWh'],['3.778kWh/kW'],['-'],['12.955kW'],['11:35AM'],['Mostly Cloudy'],,['Updated 04:14 UTC+2:00']
72,['24/07/23'],['45.600kWh'],['2.667kWh/kW'],['-'],['12.189kW'],['2:05PM'],['Mostly Cloudy'],,['Updated 23:39 UTC+2:00']
73,['23/07/23'],['83.583kWh'],['4.888kWh/kW'],['-'],['12.657kW'],['12:50PM'],['Partly Cloudy'],,['Updated 23:25 UTC+2:00']
74,['22/07/23'],['90.432kWh'],['5.288kWh/kW'],['-'],['12.685kW'],['1:20PM'],['Fine'],,['Updated 23:28 UTC+2:00']
75,['21/07/23'],['59.232kWh'],['3.464kWh/kW'],['-'],['14.583kW'],['1:05PM'],['Mostly Cloudy'],,['Updated 23:33 UTC+2:00']
76,['20/07/23'],['86.553kWh'],['5.062kWh/kW'],['-'],['12.512kW'],['1:35PM'],['Fine'],,['Updated 23:36 UTC+2:00']
77,['19/07/23'],['93.486kWh'],['5.467kWh/kW'],['-'],['12.951kW'],['12:50PM'],['Fine'],,['Updated 23:39 UTC+2:00']
78,['18/07/23'],['67.971kWh'],['3.975kWh/kW'],['-'],['11.515kW'],['12:05PM'],['Mostly Cloudy'],,['Updated 23:29 UTC+2:00']
79,['17/07/23'],['88.164kWh'],['5.156kWh/kW'],['-'],['12.615kW'],['12:35PM'],['Fine'],,['Updated 23:33 UTC+2:00']
80,['16/07/23'],['72.834kWh'],['4.259kWh/kW'],['-'],['12.651kW'],['3:20PM'],['Partly Cloudy'],,['Updated 23:38 UTC+2:00']
81,['15/07/23'],['82.230kWh'],['4.809kWh/kW'],['-'],['11.606kW'],['2:35PM'],['Partly Cloudy'],,['Updated 23:32 UTC+2:00']
82,['14/07/23'],['95.913kWh'],['5.609kWh/kW'],['-'],['12.220kW'],['12:50PM'],['Fine'],,['Updated 23:49 UTC+2:00']
83,['13/07/23'],['69.696kWh'],['4.076kWh/kW'],['-'],['13.286kW'],['3:20PM'],['Partly Cloudy'],,['Updated 23:35 UTC+2:00']
84,['12/07/23'],['32.352kWh'],['1.892kWh/kW'],['-'],['7.163kW'],['9:20AM'],['Cloudy'],,['Updated 23:36 UTC+2:00']
85,['11/07/23'],['92.961kWh'],['5.436kWh/kW'],['-'],['11.450kW'],['1:35PM'],['Fine'],,['Updated 23:07 UTC+2:00']
86,['10/07/23'],['85.380kWh'],['4.993kWh/kW'],['-'],['11.688kW'],['12:50PM'],['Partly Cloudy'],,['Updated 23:41 UTC+2:00']
87,['09/07/23'],['97.215kWh'],['5.685kWh/kW'],['-'],['11.549kW'],['1:50PM'],['Fine'],,['Updated 23:41 UTC+2:00']
88,['08/07/23'],['71.154kWh'],['4.161kWh/kW'],['-'],['11.861kW'],['3:05PM'],['Partly Cloudy'],,['Updated 23:42 UTC+2:00']
89,['07/07/23'],['101.661kWh'],['5.945kWh/kW'],['-'],['11.699kW'],['2:05PM'],['Fine'],,['Updated 23:57 UTC+2:00']
90,['06/07/23'],['96.066kWh'],['5.618kWh/kW'],['-'],['12.835kW'],['12:20PM'],['Fine'],,['Updated 23:43 UTC+2:00']
91,['05/07/23'],['58.800kWh'],['3.439kWh/kW'],['-'],['12.975kW'],['3:35PM'],['Mostly Cloudy'],,['Updated 23:47 UTC+2:00']
92,['04/07/23'],['86.451kWh'],['5.056kWh/kW'],['-'],['13.209kW'],['11:50AM'],['Fine'],,['Updated 23:48 UTC+2:00']
93,['03/07/23'],['91.026kWh'],['5.323kWh/kW'],['-'],['13.634kW'],['2:20PM'],['Fine'],,['Updated 23:51 UTC+2:00']
94,['02/07/23'],['73.302kWh'],['4.287kWh/kW'],['-'],['15.301kW'],['1:35PM'],['Partly Cloudy'],,['Updated 23:53 UTC+2:00']
95,['01/07/23'],['67.479kWh'],['3.946kWh/kW'],['-'],['15.523kW'],['2:05PM'],['Mostly Cloudy'],,['Updated 23:41 UTC+2:00']
96,['30/06/23'],['33.624kWh'],['1.966kWh/kW'],['-'],['11.650kW'],['12:50PM'],['Cloudy'],,['Updated 23:28 UTC+2:00']
97,['29/06/23'],['79.029kWh'],['4.622kWh/kW'],['-'],['12.205kW'],['12:35PM'],['Partly Cloudy'],,['Updated 23:36 UTC+2:00']
98,['28/06/23'],['92.355kWh'],['5.401kWh/kW'],['-'],['12.714kW'],['2:50PM'],['Fine'],,['Updated 23:43 UTC+2:00']
99,['27/06/23'],['88.815kWh'],['5.194kWh/kW'],['-'],['11.670kW'],['2:35PM'],['Fine'],,['Updated 23:45 UTC+2:00']
