,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
0,['2023'],['15.785MWh'],['3.332kWh/kW'],['-'],"['0,00 CHF']",['2.154kWh'],['106.467kWh'],['56.984kWh'],['Partial Year (277 days)']
1,['2022'],['18.480MWh'],['2.961kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['111.192kWh'],['50.630kWh'],[]
2,['2021'],['17.401MWh'],['2.788kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['117.198kWh'],['47.673kWh'],[]
3,['2020'],['14.216MWh'],['2.726kWh/kW'],['-'],"['0,00 CHF']",['0.042kWh'],['109.197kWh'],['46.610kWh'],['Partial Year (305 days)']
4,['2019'],['17.914MWh'],['2.870kWh/kW'],['-'],"['0,00 CHF']",['0.009kWh'],['108.552kWh'],['49.080kWh'],[]
5,['2018'],['18.539MWh'],['2.970kWh/kW'],['-'],"['0,00 CHF']",['0.060kWh'],['109.182kWh'],['50.791kWh'],[]
6,['2017'],['9.049MWh'],['2.770kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['110.078kWh'],['47.374kWh'],['Partial Year (191 days)']
