,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
41,['May 20'],['2.426MWh'],['4.576kWh/kW'],['-'],"['0,00 CHF']",['10.338kWh'],['109.197kWh'],['78.252kWh'],[]
42,['Apr 20'],['112.911kWh'],['2.201kWh/kW'],['-'],"['0,00 CHF']",['24.234kWh'],['60.228kWh'],['37.637kWh'],['Partial Month (3 days)']
43,['Feb 20'],['834.540kWh'],['1.877kWh/kW'],['-'],"['0,00 CHF']",['4.236kWh'],['58.530kWh'],['32.097kWh'],['Partial Month (26 days)']
44,['Jan 20'],['699.555kWh'],['1.320kWh/kW'],['-'],"['0,00 CHF']",['3.237kWh'],['37.554kWh'],['22.566kWh'],[]
45,['Dec 19'],['380.877kWh'],['0.718kWh/kW'],['-'],"['0,00 CHF']",['3.819kWh'],['35.220kWh'],['12.286kWh'],[]
46,['Nov 19'],['504.621kWh'],['0.984kWh/kW'],['-'],"['0,00 CHF']",['4.605kWh'],['33.867kWh'],['16.820kWh'],[]
47,['Oct 19'],['991.860kWh'],['1.871kWh/kW'],['-'],"['0,00 CHF']",['4.479kWh'],['68.226kWh'],['31.995kWh'],[]
48,['Sep 19'],['1.731MWh'],['3.374kWh/kW'],['-'],"['0,00 CHF']",['17.703kWh'],['84.948kWh'],['57.699kWh'],[]
49,['Aug 19'],['2.060MWh'],['3.885kWh/kW'],['-'],"['0,00 CHF']",['13.821kWh'],['97.233kWh'],['66.441kWh'],[]
50,['Jul 19'],['2.623MWh'],['4.947kWh/kW'],['-'],"['0,00 CHF']",['17.439kWh'],['108.285kWh'],['84.602kWh'],[]
51,['Jun 19'],['2.515MWh'],['4.903kWh/kW'],['-'],"['0,00 CHF']",['28.533kWh'],['107.430kWh'],['83.846kWh'],[]
52,['May 19'],['2.116MWh'],['3.991kWh/kW'],['-'],"['0,00 CHF']",['8.793kWh'],['108.552kWh'],['68.246kWh'],[]
53,['Apr 19'],['1.775MWh'],['3.459kWh/kW'],['-'],"['0,00 CHF']",['11.316kWh'],['97.392kWh'],['59.151kWh'],[]
54,['Mar 19'],['1.645MWh'],['3.102kWh/kW'],['-'],"['0,00 CHF']",['9.141kWh'],['86.358kWh'],['53.049kWh'],[]
55,['Feb 19'],['1.130MWh'],['2.359kWh/kW'],['-'],"['0,00 CHF']",['2.700kWh'],['68.433kWh'],['40.347kWh'],[]
56,['Jan 19'],['443.682kWh'],['0.837kWh/kW'],['-'],"['0,00 CHF']",['0.009kWh'],['38.022kWh'],['14.312kWh'],[]
57,['Dec 18'],['334.530kWh'],['0.631kWh/kW'],['-'],"['0,00 CHF']",['0.060kWh'],['30.834kWh'],['10.791kWh'],[]
58,['Nov 18'],['444.597kWh'],['0.867kWh/kW'],['-'],"['0,00 CHF']",['2.772kWh'],['42.693kWh'],['14.819kWh'],[]
59,['Oct 18'],['1.278MWh'],['2.411kWh/kW'],['-'],"['0,00 CHF']",['3.084kWh'],['68.124kWh'],['41.227kWh'],[]
60,['Sep 18'],['1.977MWh'],['3.854kWh/kW'],['-'],"['0,00 CHF']",['14.106kWh'],['85.755kWh'],['65.902kWh'],[]
61,['Aug 18'],['2.332MWh'],['4.399kWh/kW'],['-'],"['0,00 CHF']",['11.706kWh'],['97.920kWh'],['75.216kWh'],[]
62,['Jul 18'],['2.678MWh'],['5.052kWh/kW'],['-'],"['0,00 CHF']",['34.950kWh'],['107.469kWh'],['86.385kWh'],[]
63,['Jun 18'],['2.614MWh'],['5.096kWh/kW'],['-'],"['0,00 CHF']",['15.342kWh'],['109.182kWh'],['87.133kWh'],[]
64,['May 18'],['2.306MWh'],['4.349kWh/kW'],['-'],"['0,00 CHF']",['21.795kWh'],['108.129kWh'],['74.373kWh'],[]
65,['Apr 18'],['2.336MWh'],['4.553kWh/kW'],['-'],"['0,00 CHF']",['37.032kWh'],['101.301kWh'],['77.851kWh'],[]
66,['Mar 18'],['1.178MWh'],['2.222kWh/kW'],['-'],"['0,00 CHF']",['1.770kWh'],['89.856kWh'],['37.994kWh'],[]
67,['Feb 18'],['570.914kWh'],['1.192kWh/kW'],['-'],"['0,00 CHF']",['2.398kWh'],['60.685kWh'],['20.389kWh'],[]
68,['Jan 18'],['491.148kWh'],['0.927kWh/kW'],['-'],"['0,00 CHF']",['2.946kWh'],['40.840kWh'],['15.843kWh'],[]
69,['Dec 17'],['298.127kWh'],['0.562kWh/kW'],['-'],"['0,00 CHF']",['0.000kWh'],['37.086kWh'],['9.617kWh'],[]
70,['Nov 17'],['504.911kWh'],['0.984kWh/kW'],['-'],"['0,00 CHF']",['3.670kWh'],['48.951kWh'],['16.830kWh'],[]
71,['Oct 17'],['1.373MWh'],['2.591kWh/kW'],['-'],"['0,00 CHF']",['9.056kWh'],['70.120kWh'],['44.297kWh'],[]
72,['Sep 17'],['1.657MWh'],['3.231kWh/kW'],['-'],"['0,00 CHF']",['10.205kWh'],['85.884kWh'],['55.244kWh'],[]
73,['Aug 17'],['2.235MWh'],['4.215kWh/kW'],['-'],"['0,00 CHF']",['11.420kWh'],['105.750kWh'],['72.080kWh'],[]
74,['Jul 17'],['2.405MWh'],['4.536kWh/kW'],['-'],"['0,00 CHF']",['22.743kWh'],['110.078kWh'],['77.571kWh'],[]
