,Name,NumberOfPanels,PanelMaxPower,Size,PanelBrand,Orientation,NumberOfInverters,InverterBrand,InverterSize,Postcode,InstallationDate,Shading,Tilt,Comments
0,Seuzach Kindergarten ,60,285W,17100W,Aleo Solar S79 monokistall,South,1,SolarEdge SE16K,16000W,null,29/06/16,No,15.0 Degrees,Integriert
