,Name,NumberOfPanels,PanelMaxPower,Size,PanelBrand,Orientation,NumberOfInverters,InverterBrand,InverterSize,Postcode,InstallationDate,Shading,Tilt,Comments
0,Steinacher28 ,95,130W,12350W,MeyerBurger Megaslate II,East West,1,Solaredge SE12.5K,12500W,null,19/05/16,No,1.0 Degrees,
