,Date,Generated,Efficiency,Exported,Peak Power,Peak Time,Conditions,Tempertature,Comments
54,['11/08/23'],['62.228kWh'],['5.039kWh/kW'],['-'],['8.243kW'],['1:05PM'],['Fine'],,['Updated 00:38 UTC+2:00']
55,['10/08/23'],['65.333kWh'],['5.290kWh/kW'],['-'],['8.626kW'],['11:35AM'],['Fine'],,['Updated 00:11 UTC+2:00']
56,['09/08/23'],['30.710kWh'],['2.487kWh/kW'],['-'],['5.684kW'],['1:35PM'],['Cloudy'],,['Updated 00:13 UTC+2:00']
57,['08/08/23'],['60.985kWh'],['4.938kWh/kW'],['-'],['8.107kW'],['11:50AM'],['Partly Cloudy'],,['Updated 00:15 UTC+2:00']
58,['07/08/23'],['36.215kWh'],['2.932kWh/kW'],['-'],['8.925kW'],['2:05PM'],['Mostly Cloudy'],,['Updated 00:36 UTC+2:00']
59,['06/08/23'],['28.143kWh'],['2.279kWh/kW'],['-'],['4.115kW'],['11:20AM'],['Cloudy'],,['Updated 00:37 UTC+2:00']
60,['05/08/23'],['31.435kWh'],['2.545kWh/kW'],['-'],['8.274kW'],['12:50PM'],['Mostly Cloudy'],,['Updated 00:32 UTC+2:00']
61,['04/08/23'],['54.247kWh'],['4.392kWh/kW'],['-'],['9.831kW'],['12:35PM'],['Partly Cloudy'],,['Updated 00:36 UTC+2:00']
62,['03/08/23'],['70.883kWh'],['5.740kWh/kW'],['-'],['9.302kW'],['12:35PM'],['Fine'],,['Updated 00:40 UTC+2:00']
63,['02/08/23'],['56.450kWh'],['4.571kWh/kW'],['-'],['10.158kW'],['1:50PM'],['Partly Cloudy'],,['Updated 00:14 UTC+2:00']
64,['01/08/23'],['20.142kWh'],['1.631kWh/kW'],['-'],['3.662kW'],['11:20AM'],['Cloudy'],,['Updated 00:36 UTC+2:00']
65,['31/07/23'],['61.005kWh'],['4.940kWh/kW'],['-'],['9.402kW'],['11:35AM'],['Partly Cloudy'],,['Updated 00:37 UTC+2:00']
66,['30/07/23'],['53.548kWh'],['4.336kWh/kW'],['-'],['10.213kW'],['11:50AM'],['Partly Cloudy'],,['Updated 00:39 UTC+2:00']
67,['29/07/23'],['24.199kWh'],['1.959kWh/kW'],['-'],['10.163kW'],['11:50AM'],['Cloudy'],,['Updated 00:25 UTC+2:00']
68,['28/07/23'],['43.372kWh'],['3.512kWh/kW'],['-'],['9.416kW'],['11:35AM'],['Mostly Cloudy'],,['Updated 00:15 UTC+2:00']
69,['27/07/23'],['53.600kWh'],['4.340kWh/kW'],['-'],['8.834kW'],['2:35PM'],['Partly Cloudy'],,['Updated 00:36 UTC+2:00']
70,['26/07/23'],['42.629kWh'],['3.452kWh/kW'],['-'],['9.455kW'],['2:05PM'],['Mostly Cloudy'],,['Updated 00:42 UTC+2:00']
71,['25/07/23'],['32.765kWh'],['2.653kWh/kW'],['-'],['7.537kW'],['1:20PM'],['Mostly Cloudy'],,['Updated 00:58 UTC+2:00']
72,['24/07/23'],['5.708kWh'],['0.462kWh/kW'],['-'],['2.341kW'],['10:50AM'],['Cloudy'],,['Updated 11:05 UTC+2:00']
